target_bps,stop_bps,max_hold_ms,segment,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
7500,-2000,60000,holdout,100,1026,0,933,93,12,121,893,-177072,-172.58479532163742,-202.0,-251607,-245.23099415204678,-202.0,-74535,-72.64619883040936,0.0,-79.88745980707395,0.0,224,133,576,0.6274509803921569,357,0.5761905357945424,48,80930,7,44327,176,68838,0,0,149768,224303,False,True,65.6,1,30,1,56,5,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 126, ""neutral_exit"": 576, ""no_active_exit"": 93, ""saved_stop"": 48, ""timeout_improved"": 176}","{""candidate_after_baseline_exit"": 56, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 933, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-2000,120000,train,100,1027,0,945,82,25,182,820,-315092,-306.8081791626095,-209.0,-302035,-294.0944498539435,-202.0,13057,12.713729308666018,0.0,13.816931216931216,0.0,343,133,469,0.7205882352941176,476,0.6786353429429036,113,204966,19,138822,230,90650,0,0,295616,282559,False,True,136.0,6,20,0,56,0,0,0,1027,0,0,4,"{""cut_target"": 19, ""harmful_exit"": 114, ""neutral_exit"": 469, ""no_active_exit"": 82, ""saved_stop"": 113, ""timeout_improved"": 230}","{""candidate_after_baseline_exit"": 56, ""no_candidate"": 20, ""none"": 945, ""stale_data_no_action"": 6}"
7500,-2000,120000,validation,100,1026,0,941,85,29,145,852,-228200,-222.41715399610138,-202.0,-255429,-248.9561403508772,-202.0,-27229,-26.53898635477583,0.0,-28.93623804463337,0.0,306,102,533,0.75,408,0.7057831901670529,70,132265,21,139447,236,94751,0,0,227016,254245,False,True,93.6,1,24,0,60,0,0,0,1026,0,0,2,"{""cut_target"": 21, ""harmful_exit"": 81, ""neutral_exit"": 533, ""no_active_exit"": 85, ""saved_stop"": 70, ""timeout_improved"": 236}","{""candidate_after_baseline_exit"": 60, ""no_candidate"": 24, ""none"": 941, ""stale_data_no_action"": 1}"
7500,-2000,120000,holdout,100,1026,0,936,90,27,154,845,-210244,-204.91617933723197,-202.0,-267386,-260.6101364522417,-202.0,-57142,-55.693957115009745,0.0,-61.0491452991453,0.0,332,115,489,0.7427293064876958,447,0.700257842164839,77,141461,19,116570,255,96742,0,0,238203,295345,False,True,102.5,1,30,1,57,1,0,0,1026,0,0,3,"{""cut_target"": 19, ""harmful_exit"": 96, ""neutral_exit"": 489, ""no_active_exit"": 90, ""saved_stop"": 77, ""timeout_improved"": 255}","{""candidate_after_baseline_exit"": 57, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 936, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-3000,30000,train,100,1027,0,957,70,9,61,957,-296947,-289.1402142161636,-202.0,-304741,-296.7293086660175,-202.0,-7794,-7.589094449853944,0.0,-8.144200626959247,0.0,202,128,627,0.6121212121212121,330,0.5585460720972186,27,48618,5,35865,175,96416,0,0,145034,152828,True,True,44.5,6,20,0,23,21,0,0,1027,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 123, ""neutral_exit"": 627, ""no_active_exit"": 70, ""saved_stop"": 27, ""timeout_improved"": 175}","{""candidate_after_baseline_exit"": 23, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 957, ""stale_data_no_action"": 6}"
7500,-3000,30000,validation,100,1026,0,946,80,8,70,948,-287851,-280.5565302144249,-202.0,-269303,-262.4785575048733,-202.0,18548,18.077972709551656,0.0,19.60676532769556,0.0,152,83,711,0.6468085106382979,235,0.5837854600937301,32,55535,4,26298,120,61761,0,0,117296,98748,True,True,44.0,1,24,0,24,31,0,0,1026,0,0,3,"{""cut_target"": 4, ""harmful_exit"": 79, ""neutral_exit"": 711, ""no_active_exit"": 80, ""saved_stop"": 32, ""timeout_improved"": 120}","{""candidate_after_baseline_exit"": 24, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 946, ""stale_data_no_action"": 1}"
7500,-3000,30000,holdout,100,1026,0,936,90,6,63,957,-287074,-279.7992202729045,-202.0,-300156,-292.5497076023392,-202.0,-13082,-12.750487329434698,0.0,-13.976495726495726,0.0,165,106,665,0.6088560885608856,271,0.5496202920787091,22,45792,3,15817,143,59016,0,0,104808,117890,True,True,36.3,1,30,1,25,33,0,0,1026,0,0,2,"{""cut_target"": 3, ""harmful_exit"": 103, ""neutral_exit"": 665, ""no_active_exit"": 90, ""saved_stop"": 22, ""timeout_improved"": 143}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 936, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-3000,60000,train,100,1027,0,973,54,17,91,919,-292401,-284.713729308666,-202.0,-320216,-311.7974683544304,-202.0,-27815,-27.08373904576436,0.0,-28.586844809866392,0.0,267,163,543,0.6209302325581395,430,0.5741945047678809,54,123835,12,89497,213,124060,0,0,247895,275710,False,True,75.3,6,20,0,27,1,0,0,1027,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 151, ""neutral_exit"": 543, ""no_active_exit"": 54, ""saved_stop"": 54, ""timeout_improved"": 213}","{""candidate_after_baseline_exit"": 27, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 973, ""stale_data_no_action"": 6}"
7500,-3000,60000,validation,100,1026,0,970,56,18,93,915,-273738,-266.80116959064327,-202.0,-287190,-279.9122807017544,-202.0,-13452,-13.11111111111111,0.0,-13.868041237113403,0.0,231,118,621,0.66189111747851,349,0.610736582577603,53,108255,11,75444,178,90568,0,0,198823,212275,False,True,70.8,1,24,0,27,4,0,0,1026,0,0,3,"{""cut_target"": 11, ""harmful_exit"": 107, ""neutral_exit"": 621, ""no_active_exit"": 56, ""saved_stop"": 53, ""timeout_improved"": 178}","{""candidate_after_baseline_exit"": 27, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 970, ""stale_data_no_action"": 1}"
7500,-3000,60000,holdout,100,1026,0,961,65,14,81,931,-233852,-227.92592592592592,-202.0,-269807,-262.9697855750487,-202.0,-35955,-35.04385964912281,0.0,-37.414151925078045,0.0,241,141,579,0.6308900523560209,382,0.5814190432927067,39,87875,7,44327,202,107708,0,0,195583,231538,True,True,59.2,1,30,1,28,5,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 134, ""neutral_exit"": 579, ""no_active_exit"": 65, ""saved_stop"": 39, ""timeout_improved"": 202}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-3000,120000,train,100,1027,0,974,53,25,129,873,-408210,-397.47809152872446,-208.0,-337050,-328.18889970788706,-202.0,71160,69.28919182083739,0.0,73.05954825462013,0.0,359,142,473,0.716566866267465,501,0.6755725134286221,91,220555,19,138822,268,152831,0,0,373386,302226,False,True,117.8,6,20,0,27,0,0,0,1027,0,0,4,"{""cut_target"": 19, ""harmful_exit"": 123, ""neutral_exit"": 473, ""no_active_exit"": 53, ""saved_stop"": 91, ""timeout_improved"": 268}","{""candidate_after_baseline_exit"": 27, ""no_candidate"": 20, ""none"": 974, ""stale_data_no_action"": 6}"
7500,-3000,120000,validation,100,1026,0,974,52,33,114,879,-286871,-279.60136452241716,-202.0,-297807,-290.2602339181287,-202.0,-10936,-10.6588693957115,0.0,-11.227926078028748,0.0,325,114,535,0.7403189066059226,439,0.6973440961231903,72,165552,25,174171,253,127193,0,0,292745,303681,False,True,97.3,1,24,0,27,0,0,0,1026,0,0,2,"{""cut_target"": 25, ""harmful_exit"": 89, ""neutral_exit"": 535, ""no_active_exit"": 52, ""saved_stop"": 72, ""timeout_improved"": 253}","{""candidate_after_baseline_exit"": 27, ""no_candidate"": 24, ""none"": 974, ""stale_data_no_action"": 1}"
7500,-3000,120000,holdout,100,1026,0,964,62,31,111,884,-283479,-276.2953216374269,-202.0,-294161,-286.7066276803119,-202.0,-10682,-10.41130604288499,0.0,-11.08091286307054,0.0,348,124,492,0.7372881355932204,472,0.6957826122915642,64,159061,21,134878,284,151119,0,0,310180,320862,False,True,92.4,1,30,1,29,1,0,0,1026,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 103, ""neutral_exit"": 492, ""no_active_exit"": 62, ""saved_stop"": 64, ""timeout_improved"": 284}","{""candidate_after_baseline_exit"": 29, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 964, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-5000,30000,train,100,1027,0,979,48,9,27,991,-358057,-348.6436222005842,-202.0,-353805,-344.5034079844206,-202.0,4252,4.140214216163583,0.0,4.34320735444331,0.0,215,134,630,0.6160458452722063,349,0.5640203924665124,16,44758,5,35865,199,127789,0,0,172547,168295,True,True,35.900000000000006,6,20,0,1,21,0,0,1027,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 129, ""neutral_exit"": 630, ""no_active_exit"": 48, ""saved_stop"": 16, ""timeout_improved"": 199}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 979, ""stale_data_no_action"": 6}"
7500,-5000,30000,validation,100,1026,0,965,61,9,27,990,-317661,-309.6111111111111,-202.0,-285400,-278.16764132553607,-202.0,32261,31.443469785575047,0.0,33.43108808290155,0.0,159,91,715,0.636,250,0.574716410018678,13,41814,5,36999,146,108957,0,0,150771,118510,True,True,27.6,1,24,0,5,31,0,0,1026,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 86, ""neutral_exit"": 715, ""no_active_exit"": 61, ""saved_stop"": 13, ""timeout_improved"": 146}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 965, ""stale_data_no_action"": 1}"
7500,-5000,30000,holdout,100,1026,0,954,72,8,28,990,-332376,-323.953216374269,-202.0,-322481,-314.30896686159844,-202.0,9895,9.644249512670566,0.0,10.372117400419286,0.0,174,110,670,0.6126760563380281,284,0.5548761166019419,9,25014,3,15817,165,106455,0,0,131469,121574,True,True,25.5,1,30,1,7,33,0,0,1026,0,0,2,"{""cut_target"": 3, ""harmful_exit"": 107, ""neutral_exit"": 670, ""no_active_exit"": 72, ""saved_stop"": 9, ""timeout_improved"": 165}","{""candidate_after_baseline_exit"": 7, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 954, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-5000,60000,train,100,1027,0,999,28,17,42,968,-385852,-375.7078870496592,-202.0,-371254,-361.49367088607596,-202.0,14598,14.214216163583252,0.0,14.612612612612613,0.0,285,168,546,0.6291390728476821,453,0.5837459388556048,31,99689,12,89497,254,208943,0,0,308632,294034,False,True,56.400000000000006,6,20,0,1,1,0,0,1027,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 156, ""neutral_exit"": 546, ""no_active_exit"": 28, ""saved_stop"": 31, ""timeout_improved"": 254}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 999, ""stale_data_no_action"": 6}"
7500,-5000,60000,validation,100,1026,0,991,35,21,51,954,-333325,-324.87816764132555,-202.0,-301607,-293.9639376218324,-202.0,31718,30.91423001949318,0.0,32.006054490413725,0.0,243,126,622,0.6585365853658537,369,0.6087418784224581,35,117252,12,86145,208,153837,0,0,271089,239371,False,True,55.8,1,24,0,6,4,0,0,1026,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 114, ""neutral_exit"": 622, ""no_active_exit"": 35, ""saved_stop"": 35, ""timeout_improved"": 208}","{""candidate_after_baseline_exit"": 6, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 991, ""stale_data_no_action"": 1}"
7500,-5000,60000,holdout,100,1026,0,979,47,16,36,974,-294539,-287.07504873294346,-202.0,-302443,-294.77875243664715,-202.0,-7904,-7.703703703703703,0.0,-8.073544433094995,0.0,249,148,582,0.6272040302267002,397,0.5786321613072589,15,47823,7,44327,234,182569,0,0,230392,238296,True,True,38.400000000000006,1,30,1,10,5,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 141, ""neutral_exit"": 582, ""no_active_exit"": 47, ""saved_stop"": 15, ""timeout_improved"": 234}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 979, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-5000,120000,train,100,1027,0,1000,27,25,60,942,-545649,-531.3037974683544,-208.0,-389270,-379.0360272638754,-202.0,156379,152.26777020447906,0.0,156.379,0.0,376,148,476,0.7175572519083969,524,0.6775361348575989,49,178552,19,138822,327,305474,0,0,484026,327647,False,True,81.7,6,20,0,1,0,0,0,1027,0,0,4,"{""cut_target"": 19, ""harmful_exit"": 129, ""neutral_exit"": 476, ""no_active_exit"": 27, ""saved_stop"": 49, ""timeout_improved"": 327}","{""candidate_after_baseline_exit"": 1, ""no_candidate"": 20, ""none"": 1000, ""stale_data_no_action"": 6}"
7500,-5000,120000,validation,100,1026,0,995,31,37,69,920,-377355,-367.7923976608187,-202.0,-316224,-308.2105263157895,-202.0,61131,59.58187134502924,0.0,61.438190954773866,0.0,338,121,536,0.7363834422657952,459,0.6942342572504057,51,186787,27,196445,287,206648,0,0,393435,332304,False,True,79.7,1,24,0,6,0,0,0,1026,0,0,2,"{""cut_target"": 27, ""harmful_exit"": 94, ""neutral_exit"": 536, ""no_active_exit"": 31, ""saved_stop"": 51, ""timeout_improved"": 287}","{""candidate_after_baseline_exit"": 6, ""no_candidate"": 24, ""none"": 995, ""stale_data_no_action"": 1}"
7500,-5000,120000,holdout,100,1026,0,983,43,35,50,941,-367222,-357.916179337232,-202.0,-333895,-325.4337231968811,-202.0,33327,32.48245614035088,0.0,33.90335707019329,0.0,359,129,495,0.735655737704918,488,0.6947992871716562,26,101421,23,147889,333,269705,0,0,371126,337799,False,True,59.300000000000004,1,30,1,10,1,0,0,1026,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 106, ""neutral_exit"": 495, ""no_active_exit"": 43, ""saved_stop"": 26, ""timeout_improved"": 333}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 983, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-6000,30000,train,100,1027,0,980,47,9,17,1001,-374355,-364.51314508276533,-202.0,-364103,-354.5306718597858,-202.0,10252,9.982473222979552,0.0,10.461224489795919,0.0,214,136,630,0.6114285714285714,350,0.5594175104291842,7,31743,5,35865,207,149173,0,0,180916,170664,True,True,27.700000000000003,6,20,0,0,21,0,0,1027,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 131, ""neutral_exit"": 630, ""no_active_exit"": 47, ""saved_stop"": 7, ""timeout_improved"": 207}","{""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 980, ""stale_data_no_action"": 6}"
7500,-6000,30000,validation,100,1026,0,969,57,9,17,1000,-334976,-326.48732943469787,-202.0,-296029,-288.5272904483431,-202.0,38947,37.960038986354775,0.0,40.19298245614035,0.0,162,92,715,0.6377952755905512,254,0.5770400219932978,7,24314,5,36999,155,133821,0,0,158135,119188,True,True,22.5,1,24,0,1,31,0,0,1026,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 87, ""neutral_exit"": 715, ""no_active_exit"": 57, ""saved_stop"": 7, ""timeout_improved"": 155}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 969, ""stale_data_no_action"": 1}"
7500,-6000,30000,holdout,100,1026,0,961,65,8,13,1005,-340708,-332.0740740740741,-202.0,-331230,-322.8362573099415,-202.0,9478,9.237816764132553,0.0,9.86264308012487,0.0,178,112,671,0.6137931034482759,290,0.556616694623334,3,2225,3,15817,175,132934,0,0,135159,125681,True,True,20.5,1,30,1,0,33,0,0,1026,0,0,2,"{""cut_target"": 3, ""harmful_exit"": 109, ""neutral_exit"": 671, ""no_active_exit"": 65, ""saved_stop"": 3, ""timeout_improved"": 175}","{""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-6000,60000,train,100,1027,0,1000,27,17,24,986,-406368,-395.68451801363193,-202.0,-381552,-371.5209347614411,-202.0,24816,24.163583252190847,0.0,24.816,0.0,283,171,546,0.6233480176211453,454,0.577917067398635,14,71566,12,89497,269,251785,0,0,323351,298535,False,True,40.900000000000006,6,20,0,0,1,0,0,1027,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 159, ""neutral_exit"": 546, ""no_active_exit"": 27, ""saved_stop"": 14, ""timeout_improved"": 269}","{""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 1000, ""stale_data_no_action"": 6}"
7500,-6000,60000,validation,100,1026,0,996,30,21,32,973,-370112,-360.7329434697856,-202.0,-313742,-305.79142300194934,-202.0,56370,54.941520467836256,0.0,56.596385542168676,0.0,247,127,622,0.660427807486631,374,0.6110190617598562,21,88123,12,86145,226,209142,0,0,297265,240895,False,True,43.6,1,24,0,1,4,0,0,1026,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 115, ""neutral_exit"": 622, ""no_active_exit"": 30, ""saved_stop"": 21, ""timeout_improved"": 226}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 996, ""stale_data_no_action"": 1}"
7500,-6000,60000,holdout,100,1026,0,988,38,16,23,987,-309980,-302.12475633528265,-202.0,-308141,-300.33235867446393,-202.0,1839,1.7923976608187135,0.0,1.861336032388664,0.0,255,149,584,0.6311881188118812,404,0.583110458579502,11,29278,7,44327,244,212170,0,0,241448,239609,True,True,35.400000000000006,1,30,1,1,5,0,0,1026,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 142, ""neutral_exit"": 584, ""no_active_exit"": 38, ""saved_stop"": 11, ""timeout_improved"": 244}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 988, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
7500,-6000,120000,train,100,1027,0,1001,26,25,31,971,-569601,-554.6260954235638,-208.0,-399568,-389.0632911392405,-202.0,170033,165.56280428432328,0.0,169.86313686313687,0.0,374,151,476,0.7123809523809523,525,0.6722284600627086,21,103451,19,138822,353,396602,0,0,500053,330020,False,True,56.300000000000004,6,20,0,0,0,0,0,1027,0,0,4,"{""cut_target"": 19, ""harmful_exit"": 132, ""neutral_exit"": 476, ""no_active_exit"": 26, ""saved_stop"": 21, ""timeout_improved"": 353}","{""no_candidate"": 20, ""none"": 1001, ""stale_data_no_action"": 6}"
7500,-6000,120000,validation,100,1026,0,1000,26,37,44,945,-422376,-411.67251461988303,-202.0,-330359,-321.98732943469787,-202.0,92017,89.68518518518519,0.0,92.017,0.0,341,123,536,0.7349137931034483,464,0.6929429817157997,31,141013,27,196445,310,290744,0,0,431757,339740,False,True,62.0,1,24,0,1,0,0,0,1026,0,0,2,"{""cut_target"": 27, ""harmful_exit"": 96, ""neutral_exit"": 536, ""no_active_exit"": 26, ""saved_stop"": 31, ""timeout_improved"": 310}","{""candidate_after_baseline_exit"": 1, ""no_candidate"": 24, ""none"": 1000, ""stale_data_no_action"": 1}"
7500,-6000,120000,holdout,100,1026,0,992,34,35,35,956,-386753,-376.9522417153996,-202.0,-342593,-333.911306042885,-202.0,44160,43.04093567251462,0.0,44.516129032258064,0.0,363,132,497,0.7333333333333333,495,0.6926886419060343,20,73867,23,147889,343,311830,0,0,385697,341537,False,True,54.300000000000004,1,30,1,1,1,0,0,1026,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 109, ""neutral_exit"": 497, ""no_active_exit"": 34, ""saved_stop"": 20, ""timeout_improved"": 343}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 992, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
10000,-200,30000,train,100,1027,0,788,239,6,313,708,-45734,-44.53164556962025,-202.0,-105273,-102.50535540408958,-202.0,-59539,-57.973709834469325,0.0,-75.55710659898477,0.0,139,77,572,0.6435185185185185,216,0.5776481475051477,92,27456,4,38263,47,7657,0,0,35113,94652,False,True,96.7,6,20,0,192,21,0,0,1027,0,0,2,"{""cut_target"": 4, ""harmful_exit"": 73, ""neutral_exit"": 572, ""no_active_exit"": 239, ""saved_stop"": 92, ""timeout_improved"": 47}","{""candidate_after_baseline_exit"": 192, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 788, ""stale_data_no_action"": 6}"
10000,-200,30000,validation,100,1026,0,817,209,1,258,767,-76398,-74.46198830409357,-202.0,-90627,-88.33040935672514,-202.0,-14229,-13.868421052631579,0.0,-17.416156670746634,0.0,104,51,662,0.6709677419354839,155,0.5936466139682639,71,18544,0,0,33,7921,0,0,26465,40694,True,True,74.3,1,24,0,153,31,0,0,1026,0,0,2,"{""harmful_exit"": 51, ""neutral_exit"": 662, ""no_active_exit"": 209, ""saved_stop"": 71, ""timeout_improved"": 33}","{""candidate_after_baseline_exit"": 153, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 817, ""stale_data_no_action"": 1}"
10000,-200,30000,holdout,100,1026,0,794,232,0,272,754,-72152,-70.32358674463937,-202.0,-109855,-107.07115009746589,-202.0,-37703,-36.74756335282651,0.0,-47.484886649874056,0.0,113,61,620,0.6494252873563219,174,0.5759961965389941,67,17245,0,0,46,3810,0,0,21055,58758,True,True,71.6,1,30,1,167,33,0,0,1026,0,0,2,"{""harmful_exit"": 61, ""neutral_exit"": 620, ""no_active_exit"": 232, ""saved_stop"": 67, ""timeout_improved"": 46}","{""candidate_after_baseline_exit"": 167, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 794, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
10000,-200,60000,train,100,1027,0,792,235,10,367,650,2238,2.1791626095423564,-208.0,-117535,-114.44498539435249,-202.0,-119773,-116.62414800389485,0.0,-151.22853535353536,0.0,197,95,500,0.6746575342465754,292,0.6189550815027008,145,45484,8,76482,52,6230,0,0,51714,171487,False,True,150.2,6,20,0,208,1,0,0,1027,0,0,2,"{""cut_target"": 8, ""harmful_exit"": 87, ""neutral_exit"": 500, ""no_active_exit"": 235, ""saved_stop"": 145, ""timeout_improved"": 52}","{""candidate_after_baseline_exit"": 208, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 792, ""stale_data_no_action"": 6}"
10000,-200,60000,validation,100,1026,0,828,198,6,300,720,-35045,-34.15692007797271,-202.0,-103720,-101.0916179337232,-202.0,-68675,-66.93469785575049,0.0,-82.94082125603865,0.0,166,78,584,0.680327868852459,244,0.6194061978441547,109,36908,4,33944,57,5496,0,0,42404,111079,False,True,114.7,1,24,0,169,4,0,0,1026,0,0,2,"{""cut_target"": 4, ""harmful_exit"": 74, ""neutral_exit"": 584, ""no_active_exit"": 198, ""saved_stop"": 109, ""timeout_improved"": 57}","{""candidate_after_baseline_exit"": 169, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 828, ""stale_data_no_action"": 1}"
10000,-200,60000,holdout,100,1026,0,805,221,2,322,702,-28382,-27.662768031189085,-202.0,-79866,-77.84210526315789,-202.0,-51484,-50.17933723196881,0.0,-63.95527950310559,0.0,185,78,542,0.7034220532319392,263,0.6456130850605842,114,30493,1,8188,71,6264,0,0,36757,88241,True,True,121.1,1,30,1,184,5,0,0,1026,0,0,2,"{""cut_target"": 1, ""harmful_exit"": 77, ""neutral_exit"": 542, ""no_active_exit"": 221, ""saved_stop"": 114, ""timeout_improved"": 71}","{""candidate_after_baseline_exit"": 184, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 805, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
10000,-200,120000,train,100,1027,0,793,234,13,434,580,-5791,-5.6387536514118795,-213.0,-128614,-125.23271665043816,-202.0,-122823,-119.59396299902629,0.0,-154.88398486759144,0.0,269,87,437,0.7556179775280899,356,0.7084058507568352,209,66037,11,101588,60,2590,0,0,68627,191450,False,True,215.0,6,20,0,208,0,0,0,1027,0,0,3,"{""cut_target"": 11, ""harmful_exit"": 76, ""neutral_exit"": 437, ""no_active_exit"": 234, ""saved_stop"": 209, ""timeout_improved"": 60}","{""candidate_after_baseline_exit"": 208, ""no_candidate"": 20, ""none"": 793, ""stale_data_no_action"": 6}"
10000,-200,120000,validation,100,1026,0,829,197,7,383,636,-33400,-32.553606237816766,-203.0,-111087,-108.2719298245614,-202.0,-77687,-75.71832358674465,0.0,-93.71170084439083,0.0,251,70,508,0.7819314641744548,321,0.7335689980754561,190,56496,4,33944,61,3881,0,0,60377,138064,False,True,196.1,1,24,0,172,0,0,0,1026,0,0,2,"{""cut_target"": 4, ""harmful_exit"": 66, ""neutral_exit"": 508, ""no_active_exit"": 197, ""saved_stop"": 190, ""timeout_improved"": 61}","{""candidate_after_baseline_exit"": 172, ""no_candidate"": 24, ""none"": 829, ""stale_data_no_action"": 1}"
10000,-200,120000,holdout,100,1026,0,806,220,7,405,614,6354,6.192982456140351,-208.0,-74567,-72.67738791423002,-202.0,-80921,-78.87037037037037,0.0,-100.39826302729529,0.0,277,65,464,0.8099415204678363,342,0.765005327472586,195,51807,1,8188,82,8528,0,0,60335,141256,True,True,203.2,1,30,1,187,1,0,0,1026,0,0,3,"{""cut_target"": 1, ""harmful_exit"": 64, ""neutral_exit"": 464, ""no_active_exit"": 220, ""saved_stop"": 195, ""timeout_improved"": 82}","{""candidate_after_baseline_exit"": 187, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 806, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
10000,-300,30000,train,100,1027,0,813,214,6,276,745,-73036,-71.11587147030185,-202.0,-124436,-121.16455696202532,-202.0,-51400,-50.04868549172347,0.0,-63.22263222632226,0.0,151,80,582,0.6536796536796536,231,0.5902608834604485,80,32432,4,38263,71,11840,0,0,44272,95672,False,True,87.1,6,20,0,167,21,0,0,1027,0,0,2,"{""cut_target"": 4, ""harmful_exit"": 76, ""neutral_exit"": 582, ""no_active_exit"": 214, ""saved_stop"": 80, ""timeout_improved"": 71}","{""candidate_after_baseline_exit"": 167, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 813, ""stale_data_no_action"": 6}"
