target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts
3000,-1500,60000,3079,515,2737,342,164,442,2473,-699039,-227.0344267619357,-202.0,-760538,-247.00811951932445,-202.0,-61499,-19.97369275738876,0.0,-22.46949214468396,0.0,649,365,1723,0.6400394477317555,1014,0.6100186247155639,179,238983,97,262115,470,150713,0,0,389696,451195,False,True,226.0,8,74,1,249,10,0,515,3079,0,0,3,"{""cut_target"": 97, ""harmful_exit"": 268, ""neutral_exit"": 1723, ""no_active_exit"": 342, ""no_exit_replay"": 515, ""saved_stop"": 179, ""timeout_improved"": 470}","{""candidate_after_baseline_exit"": 249, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2737, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-1500,120000,3079,515,2737,342,225,514,2340,-729508,-236.9301721338097,-202.0,-753357,-244.67586878856773,-202.0,-23849,-7.745696654758039,0.0,-8.713554987212277,0.0,908,346,1483,0.7240829346092504,1254,0.6986878753801427,251,346350,155,424759,657,200503,0,0,546853,570702,False,True,316.7,8,74,1,258,1,0,515,3079,0,0,4,"{""cut_target"": 155, ""harmful_exit"": 191, ""neutral_exit"": 1483, ""no_active_exit"": 342, ""no_exit_replay"": 515, ""saved_stop"": 251, ""timeout_improved"": 657}","{""candidate_after_baseline_exit"": 258, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2737, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-2000,30000,3079,515,2750,329,95,294,2690,-842407,-273.59759662228,-202.0,-840795,-273.074050016239,-202.0,1612,0.5235466060409224,0.0,0.5861818181818181,0.0,472,291,1987,0.6186107470511141,763,0.5836328320713845,91,141797,39,110081,381,138681,0,0,280478,278866,False,True,129.1,8,74,1,161,85,0,515,3079,0,0,4,"{""cut_target"": 39, ""harmful_exit"": 252, ""neutral_exit"": 1987, ""no_active_exit"": 329, ""no_exit_replay"": 515, ""saved_stop"": 91, ""timeout_improved"": 381}","{""candidate_after_baseline_exit"": 161, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2750, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-2000,60000,3079,515,2784,295,177,380,2522,-820128,-266.36180578109776,-202.0,-839588,-272.6820396232543,-202.0,-19460,-6.3202338421565445,0.0,-6.989942528735632,0.0,671,381,1732,0.6378326996197718,1052,0.6083363179141679,172,280445,104,291166,499,186799,0,0,467244,486704,False,True,221.9,8,74,1,202,10,0,515,3079,0,0,3,"{""cut_target"": 104, ""harmful_exit"": 277, ""neutral_exit"": 1732, ""no_active_exit"": 295, ""no_exit_replay"": 515, ""saved_stop"": 172, ""timeout_improved"": 499}","{""candidate_after_baseline_exit"": 202, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2784, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-2000,120000,3079,515,2786,293,242,437,2400,-859374,-279.10815199740176,-202.0,-834178,-270.924975641442,-202.0,25196,8.183176355959727,0.0,9.043790380473798,0.0,930,366,1490,0.7175925925925926,1296,0.6924684988504263,229,398193,166,470254,701,255678,0,0,653871,628675,False,True,299.1,8,74,1,209,1,0,515,3079,0,0,4,"{""cut_target"": 166, ""harmful_exit"": 200, ""neutral_exit"": 1490, ""no_active_exit"": 293, ""no_exit_replay"": 515, ""saved_stop"": 229, ""timeout_improved"": 701}","{""candidate_after_baseline_exit"": 209, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2786, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-3000,30000,3079,515,2823,256,101,192,2786,-995445,-323.3013965573238,-202.0,-928330,-301.50373497888927,-202.0,67115,21.797661578434557,0.0,23.7743535246192,0.0,512,310,2001,0.6228710462287105,822,0.5892390600577041,81,149945,40,115611,431,210765,0,0,360710,293595,False,True,124.1,8,74,1,88,85,0,515,3079,0,0,3,"{""cut_target"": 40, ""harmful_exit"": 270, ""neutral_exit"": 2001, ""no_active_exit"": 256, ""no_exit_replay"": 515, ""saved_stop"": 81, ""timeout_improved"": 431}","{""candidate_after_baseline_exit"": 88, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2823, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-3000,60000,3079,515,2870,209,187,257,2635,-1014822,-329.5946735953232,-202.0,-934412,-303.4790516401429,-202.0,80410,26.115621955180252,0.0,28.017421602787458,0.0,719,409,1742,0.6374113475177305,1128,0.6089337244478861,141,299743,109,312838,578,305845,0,0,605588,525178,False,True,198.8,8,74,1,116,10,0,515,3079,0,0,3,"{""cut_target"": 109, ""harmful_exit"": 300, ""neutral_exit"": 1742, ""no_active_exit"": 209, ""no_exit_replay"": 515, ""saved_stop"": 141, ""timeout_improved"": 578}","{""candidate_after_baseline_exit"": 116, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2870, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-3000,120000,3079,515,2872,207,260,319,2500,-1090503,-354.1744072750893,-202.0,-927577,-301.2591750568366,-202.0,162926,52.915232218252676,0.0,56.7291086350975,0.0,980,393,1499,0.7137654770575382,1373,0.6892865285175984,203,461671,178,514631,777,389812,0,0,851483,688557,False,True,280.7,8,74,1,123,1,0,515,3079,0,0,4,"{""cut_target"": 178, ""harmful_exit"": 215, ""neutral_exit"": 1499, ""no_active_exit"": 207, ""no_exit_replay"": 515, ""saved_stop"": 203, ""timeout_improved"": 777}","{""candidate_after_baseline_exit"": 123, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2872, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-5000,30000,3079,515,2881,198,109,79,2891,-1132349,-367.76518350113673,-202.0,-1020510,-331.4420266320234,-202.0,111839,36.32315686911335,0.0,38.81950711558487,0.0,540,328,2013,0.6221198156682027,868,0.5893929893709995,37,109503,43,135461,503,336773,0,0,446276,334437,False,True,87.30000000000001,8,74,1,30,85,0,515,3079,0,0,3,"{""cut_target"": 43, ""harmful_exit"": 285, ""neutral_exit"": 2013, ""no_active_exit"": 198, ""no_exit_replay"": 515, ""saved_stop"": 37, ""timeout_improved"": 503}","{""candidate_after_baseline_exit"": 30, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2881, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-5000,60000,3079,515,2933,146,198,124,2757,-1243798,-403.9616758687886,-202.0,-1043985,-339.06625527768756,-202.0,199813,64.895420591101,0.0,68.12580975110808,0.0,754,430,1749,0.6368243243243243,1184,0.6090295346220562,78,257682,114,340662,676,514930,0,0,772612,572799,False,True,145.60000000000002,8,74,1,53,10,0,515,3079,0,0,3,"{""cut_target"": 114, ""harmful_exit"": 316, ""neutral_exit"": 1749, ""no_active_exit"": 146, ""no_exit_replay"": 515, ""saved_stop"": 78, ""timeout_improved"": 676}","{""candidate_after_baseline_exit"": 53, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2933, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-5000,120000,3079,515,2936,143,274,159,2646,-1387060,-450.4904189671971,-202.0,-1035293,-336.2432607989607,-202.0,351767,114.24715816823644,0.0,119.8116485013624,0.0,1019,411,1506,0.7125874125874125,1430,0.688586483805554,113,405424,186,554906,906,688935,0,0,1094359,742592,False,True,203.60000000000002,8,74,1,59,1,0,515,3079,0,0,4,"{""cut_target"": 186, ""harmful_exit"": 225, ""neutral_exit"": 1506, ""no_active_exit"": 143, ""no_exit_replay"": 515, ""saved_stop"": 113, ""timeout_improved"": 906}","{""candidate_after_baseline_exit"": 59, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2936, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-6000,30000,3079,515,2893,186,109,44,2926,-1171294,-380.41377070477427,-202.0,-1048186,-340.43065930496914,-202.0,123108,39.98311139980513,0.0,42.55375043207743,0.0,546,333,2014,0.621160409556314,879,0.5886298766610925,16,55199,43,135461,530,409500,0,0,464699,341591,False,True,69.0,8,74,1,18,85,0,515,3079,0,0,3,"{""cut_target"": 43, ""harmful_exit"": 290, ""neutral_exit"": 2014, ""no_active_exit"": 186, ""no_exit_replay"": 515, ""saved_stop"": 16, ""timeout_improved"": 530}","{""candidate_after_baseline_exit"": 18, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2893, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-6000,60000,3079,515,2947,132,199,74,2806,-1312622,-426.3143877882429,-202.0,-1071196,-347.90386489119845,-202.0,241426,78.4105228970445,0.0,81.92263318629114,0.0,762,435,1750,0.6365914786967418,1197,0.6089469890569813,43,178885,114,340662,719,642678,0,0,821563,580137,False,True,114.9,8,74,1,39,10,0,515,3079,0,0,3,"{""cut_target"": 114, ""harmful_exit"": 321, ""neutral_exit"": 1750, ""no_active_exit"": 132, ""no_exit_replay"": 515, ""saved_stop"": 43, ""timeout_improved"": 719}","{""candidate_after_baseline_exit"": 39, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2947, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
3000,-6000,120000,3079,515,2950,129,275,96,2708,-1460979,-474.49788892497565,-202.0,-1062504,-345.0808704124716,-202.0,398475,129.41701851250406,0.0,135.07627118644066,0.0,1024,419,1507,0.7096327096327096,1443,0.6856796044016809,65,281831,186,554906,959,872783,0,0,1154614,756139,False,False,160.9,8,74,1,45,1,0,515,3079,0,0,4,"{""cut_target"": 186, ""harmful_exit"": 233, ""neutral_exit"": 1507, ""no_active_exit"": 129, ""no_exit_replay"": 515, ""saved_stop"": 65, ""timeout_improved"": 959}","{""candidate_after_baseline_exit"": 45, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2950, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-200,30000,3079,515,2396,683,33,841,2205,-234789,-76.25495290678792,-202.0,-315356,-102.42156544332576,-202.0,-80567,-26.166612536537837,0.0,-33.625626043405674,0.0,354,188,1854,0.6531365313653137,542,0.6121145586024807,229,62852,13,48157,125,19379,0,0,82231,162798,False,True,241.5,8,74,1,515,85,0,515,3079,0,0,2,"{""cut_target"": 13, ""harmful_exit"": 175, ""neutral_exit"": 1854, ""no_active_exit"": 683, ""no_exit_replay"": 515, ""saved_stop"": 229, ""timeout_improved"": 125}","{""candidate_after_baseline_exit"": 515, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2396, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-200,60000,3079,515,2418,661,64,985,2030,-138042,-44.83338746346217,-202.0,-313910,-101.95193244559923,-202.0,-175868,-57.11854498213706,0.0,-72.7328370554177,0.0,542,250,1626,0.6843434343434344,792,0.6511505316571049,365,106081,34,125936,177,17547,0,0,123628,299496,False,True,382.7,8,74,1,568,10,0,515,3079,0,0,2,"{""cut_target"": 34, ""harmful_exit"": 216, ""neutral_exit"": 1626, ""no_active_exit"": 661, ""no_exit_replay"": 515, ""saved_stop"": 365, ""timeout_improved"": 177}","{""candidate_after_baseline_exit"": 568, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2418, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-200,120000,3079,515,2419,660,94,1201,1784,-72182,-23.443325755115296,-209.0,-314622,-102.18317635595973,-202.0,-242440,-78.73985060084443,0.0,-100.22323274080199,0.0,780,230,1409,0.7722772277227723,1010,0.7454111006945879,580,148324,63,249452,200,10243,0,0,158567,401007,False,True,600.0,8,74,1,576,1,0,515,3079,0,0,3,"{""cut_target"": 63, ""harmful_exit"": 167, ""neutral_exit"": 1409, ""no_active_exit"": 660, ""no_exit_replay"": 515, ""saved_stop"": 580, ""timeout_improved"": 200}","{""candidate_after_baseline_exit"": 576, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2419, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-300,30000,3079,515,2455,624,35,746,2298,-285333,-92.67067229620007,-202.0,-369416,-119.97921403052939,-202.0,-84083,-27.308541734329328,0.0,-34.24969450101833,0.0,377,201,1877,0.6522491349480969,578,0.6125330652629551,194,73738,15,58057,183,29708,0,0,103446,187529,False,True,212.3,8,74,1,456,85,0,515,3079,0,0,2,"{""cut_target"": 15, ""harmful_exit"": 186, ""neutral_exit"": 1877, ""no_active_exit"": 624, ""no_exit_replay"": 515, ""saved_stop"": 194, ""timeout_improved"": 183}","{""candidate_after_baseline_exit"": 456, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2455, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-300,60000,3079,515,2478,601,68,882,2129,-179330,-58.24293601818772,-202.0,-369367,-119.96329977265346,-202.0,-190037,-61.72036375446574,0.0,-76.68966908797417,0.0,562,271,1645,0.6746698679471789,833,0.6421159326789068,322,129771,38,146376,240,27265,0,0,157036,347073,False,True,346.0,8,74,1,508,10,0,515,3079,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 233, ""neutral_exit"": 1645, ""no_active_exit"": 601, ""no_exit_replay"": 515, ""saved_stop"": 322, ""timeout_improved"": 240}","{""candidate_after_baseline_exit"": 508, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2478, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-300,120000,3079,515,2479,600,100,1052,1927,-136408,-44.30269568041572,-208.0,-370179,-120.22702176031179,-202.0,-233771,-75.92432607989608,0.0,-94.30052440500202,0.0,808,247,1424,0.7658767772511849,1055,0.7393884191845448,491,185547,69,280352,317,27525,0,0,213072,446843,False,True,522.7,8,74,1,516,1,0,515,3079,0,0,3,"{""cut_target"": 69, ""harmful_exit"": 178, ""neutral_exit"": 1424, ""no_active_exit"": 600, ""no_exit_replay"": 515, ""saved_stop"": 491, ""timeout_improved"": 317}","{""candidate_after_baseline_exit"": 516, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2479, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-500,30000,3079,515,2531,548,37,646,2396,-385952,-125.34978889249757,-202.0,-445209,-144.5953231568691,-202.0,-59257,-19.24553426437155,0.0,-23.41248518372185,0.0,410,216,1905,0.6549520766773163,626,0.6168690878745626,178,93699,15,58057,232,45189,0,0,138888,198145,False,True,201.2,8,74,1,380,85,0,515,3079,0,0,3,"{""cut_target"": 15, ""harmful_exit"": 201, ""neutral_exit"": 1905, ""no_active_exit"": 548, ""no_exit_replay"": 515, ""saved_stop"": 178, ""timeout_improved"": 232}","{""candidate_after_baseline_exit"": 380, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2531, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-500,60000,3079,515,2557,522,73,767,2239,-280865,-91.21955180253329,-202.0,-447679,-145.39753166612536,-202.0,-166814,-54.17797986359208,0.0,-65.23816973015252,0.0,603,291,1663,0.674496644295302,894,0.6430919891032875,291,166423,40,154856,312,49077,0,0,215500,382314,False,True,322.2,8,74,1,429,10,0,515,3079,0,0,3,"{""cut_target"": 40, ""harmful_exit"": 251, ""neutral_exit"": 1663, ""no_active_exit"": 522, ""no_exit_replay"": 515, ""saved_stop"": 291, ""timeout_improved"": 312}","{""candidate_after_baseline_exit"": 429, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2557, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-500,120000,3079,515,2558,521,108,922,2049,-257823,-83.73595323156869,-207.0,-449171,-145.8821045794089,-202.0,-191348,-62.14615134784021,0.0,-74.80375293197811,0.0,852,270,1436,0.7593582887700535,1122,0.7334876756398464,444,248030,74,303528,408,55341,0,0,303371,494719,False,True,484.8,8,74,1,437,1,0,515,3079,0,0,3,"{""cut_target"": 74, ""harmful_exit"": 196, ""neutral_exit"": 1436, ""no_active_exit"": 521, ""no_exit_replay"": 515, ""saved_stop"": 444, ""timeout_improved"": 408}","{""candidate_after_baseline_exit"": 437, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2558, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-700,30000,3079,515,2593,486,39,542,2498,-468250,-152.07859694706073,-202.0,-522808,-169.79798635920753,-202.0,-54558,-17.7193894121468,0.0,-21.04049363671423,0.0,417,232,1944,0.6425269645608629,649,0.6049156893211044,140,101501,16,63221,277,67136,0,0,168637,223195,False,True,167.7,8,74,1,318,85,0,515,3079,0,0,3,"{""cut_target"": 16, ""harmful_exit"": 216, ""neutral_exit"": 1944, ""no_active_exit"": 486, ""no_exit_replay"": 515, ""saved_stop"": 140, ""timeout_improved"": 277}","{""candidate_after_baseline_exit"": 318, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2593, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-700,60000,3079,515,2622,457,78,652,2349,-368737,-119.75868788567716,-202.0,-525385,-170.63494641117245,-202.0,-156648,-50.87625852549529,0.0,-59.74370709382151,0.0,612,310,1700,0.6637744034707158,922,0.6326570494184489,242,190628,44,176034,370,77678,0,0,268306,424954,False,True,279.0,8,74,1,364,10,0,515,3079,0,0,3,"{""cut_target"": 44, ""harmful_exit"": 266, ""neutral_exit"": 1700, ""no_active_exit"": 457, ""no_exit_replay"": 515, ""saved_stop"": 242, ""timeout_improved"": 370}","{""candidate_after_baseline_exit"": 364, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2622, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-700,120000,3079,515,2623,456,116,743,2220,-355223,-115.36960051964924,-205.0,-527277,-171.24943163364728,-202.0,-172054,-55.87983111399805,0.0,-65.5943576057949,0.0,869,288,1466,0.7510803802938635,1157,0.7253622737588029,331,262700,81,340925,538,112704,0,0,375404,547458,False,True,384.8,8,74,1,372,1,0,515,3079,0,0,3,"{""cut_target"": 81, ""harmful_exit"": 207, ""neutral_exit"": 1466, ""no_active_exit"": 456, ""no_exit_replay"": 515, ""saved_stop"": 331, ""timeout_improved"": 538}","{""candidate_after_baseline_exit"": 372, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2623, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1000,30000,3079,515,2643,436,41,462,2576,-562590,-182.71841506982787,-202.0,-611886,-198.72880805456316,-202.0,-49296,-16.010392984735304,0.0,-18.651532349602725,0.0,431,251,1961,0.6319648093841642,682,0.5951247325498613,117,110695,17,68063,314,88568,0,0,199263,248559,False,True,148.4,8,74,1,268,85,0,515,3079,0,0,3,"{""cut_target"": 17, ""harmful_exit"": 234, ""neutral_exit"": 1961, ""no_active_exit"": 436, ""no_exit_replay"": 515, ""saved_stop"": 117, ""timeout_improved"": 314}","{""candidate_after_baseline_exit"": 268, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2643, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1000,60000,3079,515,2676,403,84,562,2433,-463997,-150.69730431958428,-202.0,-610029,-198.12569015914258,-202.0,-146032,-47.428385839558295,0.0,-54.57100149476831,0.0,630,334,1712,0.6535269709543569,964,0.6229327382586662,210,213879,48,195594,420,111935,0,0,325814,471846,False,True,252.0,8,74,1,310,10,0,515,3079,0,0,3,"{""cut_target"": 48, ""harmful_exit"": 286, ""neutral_exit"": 1712, ""no_active_exit"": 403, ""no_exit_replay"": 515, ""saved_stop"": 210, ""timeout_improved"": 420}","{""candidate_after_baseline_exit"": 310, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2676, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1000,120000,3079,515,2678,401,127,645,2307,-466475,-151.50211107502435,-203.0,-608974,-197.78304644365053,-202.0,-142499,-46.280935368626174,0.0,-53.2109783420463,0.0,892,310,1476,0.7420965058236273,1202,0.7166209012065076,291,304869,89,379076,601,153240,0,0,458109,600608,False,True,351.1,8,74,1,317,1,0,515,3079,0,0,4,"{""cut_target"": 89, ""harmful_exit"": 221, ""neutral_exit"": 1476, ""no_active_exit"": 401, ""no_exit_replay"": 515, ""saved_stop"": 291, ""timeout_improved"": 601}","{""candidate_after_baseline_exit"": 317, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2678, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1500,30000,3079,515,2714,365,44,356,2679,-656726,-213.29197791490745,-202.0,-710009,-230.597271841507,-202.0,-53283,-17.305293926599546,0.0,-19.632645541635963,0.0,459,281,1974,0.6202702702702703,740,0.5847668980816711,98,118556,17,68063,361,126310,0,0,244866,298149,False,True,134.1,8,74,1,197,85,0,515,3079,0,0,4,"{""cut_target"": 17, ""harmful_exit"": 264, ""neutral_exit"": 1974, ""no_active_exit"": 365, ""no_exit_replay"": 515, ""saved_stop"": 98, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 197, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2714, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1500,60000,3079,515,2759,320,95,455,2529,-574142,-186.4702825592725,-202.0,-715486,-232.3760961351088,-202.0,-141344,-45.90581357583631,0.0,-51.23015585357013,0.0,663,372,1724,0.6405797101449275,1035,0.6108768490390905,189,259991,56,235084,474,158751,0,0,418742,560086,False,True,236.4,8,74,1,227,10,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 316, ""neutral_exit"": 1724, ""no_active_exit"": 320, ""no_exit_replay"": 515, ""saved_stop"": 189, ""timeout_improved"": 474}","{""candidate_after_baseline_exit"": 227, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2759, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-1500,120000,3079,515,2761,318,142,538,2399,-601465,-195.34426761935694,-202.0,-715431,-232.358233192595,-202.0,-113966,-37.01396557323807,0.0,-41.27707352408547,0.0,936,341,1484,0.7329678935003915,1277,0.7080307173169323,270,381100,101,440359,666,213371,0,0,594471,708437,False,True,336.6,8,74,1,234,1,0,515,3079,0,0,4,"{""cut_target"": 101, ""harmful_exit"": 240, ""neutral_exit"": 1484, ""no_active_exit"": 318, ""no_exit_replay"": 515, ""saved_stop"": 270, ""timeout_improved"": 666}","{""candidate_after_baseline_exit"": 234, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2761, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-2000,30000,3079,515,2760,319,48,295,2736,-755591,-245.4014290354011,-202.0,-789035,-256.2633972068854,-202.0,-33444,-10.861968171484248,0.0,-12.117391304347827,0.0,477,295,1988,0.6178756476683938,772,0.5830958115791898,91,141797,18,74584,386,144369,0,0,286166,319610,False,True,129.6,8,74,1,151,85,0,515,3079,0,0,4,"{""cut_target"": 18, ""harmful_exit"": 277, ""neutral_exit"": 1988, ""no_active_exit"": 319, ""no_exit_replay"": 515, ""saved_stop"": 91, ""timeout_improved"": 386}","{""candidate_after_baseline_exit"": 151, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2760, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-2000,60000,3079,515,2806,273,103,389,2587,-676894,-219.84215654433257,-202.0,-786222,-255.34978889249757,-202.0,-109328,-35.50763234816499,0.0,-38.96222380612972,0.0,684,389,1733,0.6374650512581547,1073,0.6082576932875948,178,296250,59,254971,506,200215,0,0,496465,605793,False,True,228.6,8,74,1,180,10,0,515,3079,0,0,3,"{""cut_target"": 59, ""harmful_exit"": 330, ""neutral_exit"": 1733, ""no_active_exit"": 273, ""no_exit_replay"": 515, ""saved_stop"": 178, ""timeout_improved"": 506}","{""candidate_after_baseline_exit"": 180, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2806, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
