scope,anchor,mask_name,target_bps,stop_bps,max_hold_ms,guard_name,early_horizon_ms,segment,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_ratio,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts,segment_target_cut_damage_guard_pass
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,20000,validation,1219,0,1184,35,28,50,1141,-616419,-505.67596390484005,-208.0,-493466,-404.8121410992617,-202.0,122953,100.86382280557834,0.0,103.8454391891892,0.0,389,144,651,0.7298311444652908,533,0.69058811445763,30,147634,20,183669,359,337827,0,0,485461,362508,0.3783393516677962,False,True,65.9,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 20, ""harmful_exit"": 124, ""neutral_exit"": 651, ""no_active_exit"": 35, ""saved_stop"": 30, ""timeout_improved"": 359}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1184, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,20000,holdout,1218,0,1189,29,20,32,1166,-655834,-538.4515599343185,-208.0,-521218,-427.9293924466338,-202.0,134616,110.52216748768473,0.0,113.21783010933558,0.0,450,114,625,0.7978723404255319,564,0.7627653945448037,21,79089,13,125807,429,350165,0,0,429254,294638,0.2930828833278199,False,True,63.900000000000006,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 101, ""neutral_exit"": 625, ""no_active_exit"": 29, ""saved_stop"": 21, ""timeout_improved"": 429}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1189, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 3, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,30000,train,1219,0,1165,54,25,62,1132,-654902,-537.2452830188679,-208.0,-529936,-434.7301066447908,-202.0,124966,102.51517637407711,0.0,107.26695278969957,0.0,369,124,672,0.7484787018255578,493,0.708357273546075,26,145008,15,139071,343,290663,0,0,435671,310705,0.3192110560491747,False,True,60.300000000000004,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 15, ""harmful_exit"": 109, ""neutral_exit"": 672, ""no_active_exit"": 54, ""saved_stop"": 26, ""timeout_improved"": 343}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1165, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 3, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,30000,validation,1219,0,1184,35,28,50,1141,-616419,-505.67596390484005,-208.0,-493466,-404.8121410992617,-202.0,122953,100.86382280557834,0.0,103.8454391891892,0.0,389,144,651,0.7298311444652908,533,0.69058811445763,30,147634,20,183669,359,337827,0,0,485461,362508,0.3783393516677962,False,True,65.9,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 20, ""harmful_exit"": 124, ""neutral_exit"": 651, ""no_active_exit"": 35, ""saved_stop"": 30, ""timeout_improved"": 359}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1184, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,30000,holdout,1218,0,1189,29,20,32,1166,-655834,-538.4515599343185,-208.0,-521218,-427.9293924466338,-202.0,134616,110.52216748768473,0.0,113.21783010933558,0.0,450,114,625,0.7978723404255319,564,0.7627653945448037,21,79089,13,125807,429,350165,0,0,429254,294638,0.2930828833278199,False,True,63.900000000000006,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 101, ""neutral_exit"": 625, ""no_active_exit"": 29, ""saved_stop"": 21, ""timeout_improved"": 429}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1189, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 3, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,45000,train,1219,0,1165,54,25,62,1132,-654902,-537.2452830188679,-208.0,-529936,-434.7301066447908,-202.0,124966,102.51517637407711,0.0,107.26695278969957,0.0,369,124,672,0.7484787018255578,493,0.708357273546075,26,145008,15,139071,343,290663,0,0,435671,310705,0.3192110560491747,False,True,60.300000000000004,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 15, ""harmful_exit"": 109, ""neutral_exit"": 672, ""no_active_exit"": 54, ""saved_stop"": 26, ""timeout_improved"": 343}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1165, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 3, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,45000,validation,1219,0,1184,35,28,50,1141,-616419,-505.67596390484005,-208.0,-493466,-404.8121410992617,-202.0,122953,100.86382280557834,0.0,103.8454391891892,0.0,389,144,651,0.7298311444652908,533,0.69058811445763,30,147634,20,183669,359,337827,0,0,485461,362508,0.3783393516677962,False,True,65.9,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 20, ""harmful_exit"": 124, ""neutral_exit"": 651, ""no_active_exit"": 35, ""saved_stop"": 30, ""timeout_improved"": 359}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1184, ""rtp_delay_after_baseline_or_hold"": 2, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,45000,holdout,1218,0,1189,29,20,32,1166,-655834,-538.4515599343185,-208.0,-521218,-427.9293924466338,-202.0,134616,110.52216748768473,0.0,113.21783010933558,0.0,450,114,625,0.7978723404255319,564,0.7627653945448037,21,79089,13,125807,429,350165,0,0,429254,294638,0.2930828833278199,False,True,63.900000000000006,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 101, ""neutral_exit"": 625, ""no_active_exit"": 29, ""saved_stop"": 21, ""timeout_improved"": 429}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1189, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 3, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,10000,train,1219,0,1160,59,25,62,1132,-654902,-537.2452830188679,-208.0,-547399,-449.0557834290402,-202.0,107503,88.18949958982773,0.0,92.675,0.0,343,119,698,0.7424242424242424,462,0.7006641532814902,24,129779,12,127189,319,278454,0,0,408233,300730,0.3115598200047522,False,True,55.900000000000006,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 107, ""neutral_exit"": 698, ""no_active_exit"": 59, ""saved_stop"": 24, ""timeout_improved"": 319}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,10000,validation,1219,0,1179,40,28,50,1141,-616419,-505.67596390484005,-208.0,-486825,-399.3642329778507,-202.0,129594,106.31173092698934,0.0,109.91857506361323,0.0,362,145,672,0.7140039447731755,507,0.6731752350542997,27,138138,18,161186,335,329514,0,0,467652,338058,0.3446708236038764,False,True,60.5,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 18, ""harmful_exit"": 127, ""neutral_exit"": 672, ""no_active_exit"": 40, ""saved_stop"": 27, ""timeout_improved"": 335}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1179, ""rtp_delay_after_baseline_or_hold"": 7, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,10000,holdout,1218,0,1186,32,20,32,1166,-655834,-538.4515599343185,-208.0,-559582,-459.42692939244665,-202.0,96252,79.02463054187191,0.0,81.15682967959528,0.0,426,118,642,0.7830882352941176,544,0.7465343897696501,18,67885,13,126767,408,323055,0,0,390940,294688,0.3242620350948995,False,True,58.800000000000004,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 105, ""neutral_exit"": 642, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 408}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 6, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,20000,train,1219,0,1160,59,25,62,1132,-654902,-537.2452830188679,-208.0,-547399,-449.0557834290402,-202.0,107503,88.18949958982773,0.0,92.675,0.0,343,119,698,0.7424242424242424,462,0.7006641532814902,24,129779,12,127189,319,278454,0,0,408233,300730,0.3115598200047522,False,True,55.900000000000006,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 107, ""neutral_exit"": 698, ""no_active_exit"": 59, ""saved_stop"": 24, ""timeout_improved"": 319}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,20000,validation,1219,0,1179,40,28,50,1141,-616419,-505.67596390484005,-208.0,-486825,-399.3642329778507,-202.0,129594,106.31173092698934,0.0,109.91857506361323,0.0,362,145,672,0.7140039447731755,507,0.6731752350542997,27,138138,18,161186,335,329514,0,0,467652,338058,0.3446708236038764,False,True,60.5,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 18, ""harmful_exit"": 127, ""neutral_exit"": 672, ""no_active_exit"": 40, ""saved_stop"": 27, ""timeout_improved"": 335}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1179, ""rtp_delay_after_baseline_or_hold"": 7, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,20000,holdout,1218,0,1186,32,20,32,1166,-655834,-538.4515599343185,-208.0,-559582,-459.42692939244665,-202.0,96252,79.02463054187191,0.0,81.15682967959528,0.0,426,118,642,0.7830882352941176,544,0.7465343897696501,18,67885,13,126767,408,323055,0,0,390940,294688,0.3242620350948995,False,True,58.800000000000004,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 105, ""neutral_exit"": 642, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 408}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 6, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,30000,train,1219,0,1160,59,25,62,1132,-654902,-537.2452830188679,-208.0,-547399,-449.0557834290402,-202.0,107503,88.18949958982773,0.0,92.675,0.0,343,119,698,0.7424242424242424,462,0.7006641532814902,24,129779,12,127189,319,278454,0,0,408233,300730,0.3115598200047522,False,True,55.900000000000006,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 107, ""neutral_exit"": 698, ""no_active_exit"": 59, ""saved_stop"": 24, ""timeout_improved"": 319}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,30000,validation,1219,0,1179,40,28,50,1141,-616419,-505.67596390484005,-208.0,-486825,-399.3642329778507,-202.0,129594,106.31173092698934,0.0,109.91857506361323,0.0,362,145,672,0.7140039447731755,507,0.6731752350542997,27,138138,18,161186,335,329514,0,0,467652,338058,0.3446708236038764,False,True,60.5,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 18, ""harmful_exit"": 127, ""neutral_exit"": 672, ""no_active_exit"": 40, ""saved_stop"": 27, ""timeout_improved"": 335}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1179, ""rtp_delay_after_baseline_or_hold"": 7, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,30000,holdout,1218,0,1186,32,20,32,1166,-655834,-538.4515599343185,-208.0,-559582,-459.42692939244665,-202.0,96252,79.02463054187191,0.0,81.15682967959528,0.0,426,118,642,0.7830882352941176,544,0.7465343897696501,18,67885,13,126767,408,323055,0,0,390940,294688,0.3242620350948995,False,True,58.800000000000004,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 105, ""neutral_exit"": 642, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 408}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 6, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,45000,train,1219,0,1160,59,25,62,1132,-654902,-537.2452830188679,-208.0,-547399,-449.0557834290402,-202.0,107503,88.18949958982773,0.0,92.675,0.0,343,119,698,0.7424242424242424,462,0.7006641532814902,24,129779,12,127189,319,278454,0,0,408233,300730,0.3115598200047522,False,True,55.900000000000006,3,42,1,1,0,0,0,1219,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 107, ""neutral_exit"": 698, ""no_active_exit"": 59, ""saved_stop"": 24, ""timeout_improved"": 319}","{""candidate_after_baseline_exit"": 1, ""mask_requires_second_consecutive_candidate"": 4, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""rtp_delay_after_baseline_or_hold"": 8, ""stale_data_no_action"": 3}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,45000,validation,1219,0,1179,40,28,50,1141,-616419,-505.67596390484005,-208.0,-486825,-399.3642329778507,-202.0,129594,106.31173092698934,0.0,109.91857506361323,0.0,362,145,672,0.7140039447731755,507,0.6731752350542997,27,138138,18,161186,335,329514,0,0,467652,338058,0.3446708236038764,False,True,60.5,5,21,0,0,0,0,0,1219,0,0,3,"{""cut_target"": 18, ""harmful_exit"": 127, ""neutral_exit"": 672, ""no_active_exit"": 40, ""saved_stop"": 27, ""timeout_improved"": 335}","{""mask_requires_second_consecutive_candidate"": 7, ""no_candidate"": 21, ""none"": 1179, ""rtp_delay_after_baseline_or_hold"": 7, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,45000,holdout,1218,0,1186,32,20,32,1166,-655834,-538.4515599343185,-208.0,-559582,-459.42692939244665,-202.0,96252,79.02463054187191,0.0,81.15682967959528,0.0,426,118,642,0.7830882352941176,544,0.7465343897696501,18,67885,13,126767,408,323055,0,0,390940,294688,0.3242620350948995,False,True,58.800000000000004,5,17,2,0,0,0,0,1218,0,0,3,"{""cut_target"": 13, ""harmful_exit"": 105, ""neutral_exit"": 642, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 408}","{""mask_requires_second_consecutive_candidate"": 2, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""rtp_delay_after_baseline_or_hold"": 6, ""stale_data_no_action"": 5}",False
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,10000,train,1219,0,1160,59,14,46,1159,-620776,-509.2502050861362,-202.0,-463346,-380.1033634126333,-202.0,157430,129.14684167350288,0.0,135.7155172413793,0.0,307,119,734,0.7206572769953051,426,0.6762237279122689,19,93814,5,50468,288,260344,0,0,354158,196728,0.14250136944527583,True,True,47.8,3,42,1,1,11,0,0,1219,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 114, ""neutral_exit"": 734, ""no_active_exit"": 59, ""saved_stop"": 19, ""timeout_improved"": 288}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 11, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 3}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,10000,validation,1219,0,1186,33,14,34,1171,-613618,-503.37817883511076,-202.0,-458376,-376.02625102543067,-202.0,155242,127.35192780968006,0.0,130.89544688026982,0.0,344,159,683,0.68389662027833,503,0.6420005808117624,21,77314,7,70416,323,322179,0,0,399493,244251,0.17626341387708921,True,True,53.300000000000004,5,21,0,2,4,0,0,1219,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 152, ""neutral_exit"": 683, ""no_active_exit"": 33, ""saved_stop"": 21, ""timeout_improved"": 323}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 4, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 21, ""none"": 1186, ""stale_data_no_action"": 5}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,10000,holdout,1218,0,1186,32,4,26,1188,-623991,-512.307881773399,-202.0,-438292,-359.8456486042693,-202.0,185699,152.46223316912972,0.0,156.57588532883642,0.0,391,140,655,0.736346516007533,531,0.6972687658528305,18,78353,2,20678,373,325767,0,0,404120,218421,0.051167969909927745,True,True,55.300000000000004,5,17,2,0,7,0,0,1218,0,0,3,"{""cut_target"": 2, ""harmful_exit"": 138, ""neutral_exit"": 655, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 373}","{""candidate_after_max_hold"": 7, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""stale_data_no_action"": 5}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,20000,train,1219,0,1160,59,14,46,1159,-620776,-509.2502050861362,-202.0,-463346,-380.1033634126333,-202.0,157430,129.14684167350288,0.0,135.7155172413793,0.0,307,119,734,0.7206572769953051,426,0.6762237279122689,19,93814,5,50468,288,260344,0,0,354158,196728,0.14250136944527583,True,True,47.8,3,42,1,1,11,0,0,1219,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 114, ""neutral_exit"": 734, ""no_active_exit"": 59, ""saved_stop"": 19, ""timeout_improved"": 288}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 11, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 3}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,20000,validation,1219,0,1186,33,14,34,1171,-613618,-503.37817883511076,-202.0,-458376,-376.02625102543067,-202.0,155242,127.35192780968006,0.0,130.89544688026982,0.0,344,159,683,0.68389662027833,503,0.6420005808117624,21,77314,7,70416,323,322179,0,0,399493,244251,0.17626341387708921,True,True,53.300000000000004,5,21,0,2,4,0,0,1219,0,0,3,"{""cut_target"": 7, ""harmful_exit"": 152, ""neutral_exit"": 683, ""no_active_exit"": 33, ""saved_stop"": 21, ""timeout_improved"": 323}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 4, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 21, ""none"": 1186, ""stale_data_no_action"": 5}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,20000,holdout,1218,0,1186,32,4,26,1188,-623991,-512.307881773399,-202.0,-438292,-359.8456486042693,-202.0,185699,152.46223316912972,0.0,156.57588532883642,0.0,391,140,655,0.736346516007533,531,0.6972687658528305,18,78353,2,20678,373,325767,0,0,404120,218421,0.051167969909927745,True,True,55.300000000000004,5,17,2,0,7,0,0,1218,0,0,3,"{""cut_target"": 2, ""harmful_exit"": 138, ""neutral_exit"": 655, ""no_active_exit"": 32, ""saved_stop"": 18, ""timeout_improved"": 373}","{""candidate_after_max_hold"": 7, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 17, ""none"": 1186, ""not_active_exit_eligible"": 2, ""stale_data_no_action"": 5}",True
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,30000,train,1219,0,1160,59,14,46,1159,-620776,-509.2502050861362,-202.0,-463346,-380.1033634126333,-202.0,157430,129.14684167350288,0.0,135.7155172413793,0.0,307,119,734,0.7206572769953051,426,0.6762237279122689,19,93814,5,50468,288,260344,0,0,354158,196728,0.14250136944527583,True,True,47.8,3,42,1,1,11,0,0,1219,0,0,3,"{""cut_target"": 5, ""harmful_exit"": 114, ""neutral_exit"": 734, ""no_active_exit"": 59, ""saved_stop"": 19, ""timeout_improved"": 288}","{""candidate_after_baseline_exit"": 1, ""candidate_after_max_hold"": 11, ""mask_excluded_candidate_class"": 1, ""no_candidate"": 42, ""none"": 1160, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 3}",True
