scope,classifier,target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,retained_count,sum_pnl_after_cost_bps,avg_pnl_after_cost_bps,median_pnl_after_cost_bps,nonloss_count,precision,wilson_lower95,max_consecutive_losses
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,30000,200,3023,-892831,-295.3460138934833,-302.0,176,0.058220310949388024,0.05042026270431239,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,40000,100,3023,-587719,-194.4158121071783,-202.0,190,0.0628514720476348,0.05474248964067626,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-500,40000,200,3023,-890019,-294.4158121071783,-302.0,184,0.06086668871981475,0.05288839895181125,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,20000,100,3023,-647328,-214.13430367184915,-202.0,200,0.06615944426066821,0.05783800476773854,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,20000,200,3023,-949628,-314.1343036718492,-302.0,191,0.06318226926893813,0.055051744555321816,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,30000,100,3023,-665688,-220.2077406549785,-202.0,198,0.06549784981806153,0.057218383168230025,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,30000,200,3023,-967988,-320.2077406549785,-302.0,188,0.062189877605028115,0.05412418332505998,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,40000,100,3023,-665602,-220.1792920939464,-202.0,204,0.06748263314588157,0.05907800073421918,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-700,40000,200,3023,-967902,-320.1792920939464,-302.0,198,0.06549784981806153,0.057218383168230025,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,20000,100,3023,-734374,-242.92887859741978,-202.0,209,0.06913661925239828,0.06062937226723612,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,20000,200,3023,-1036674,-342.9288785974198,-302.0,198,0.06549784981806153,0.057218383168230025,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,30000,100,3023,-759707,-251.3089646046973,-202.0,208,0.06880582203109493,0.060318977784995356,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,30000,200,3023,-1062007,-351.30896460469734,-302.0,198,0.06549784981806153,0.057218383168230025,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,40000,100,3023,-769214,-254.4538537876282,-202.0,215,0.07112140258021833,0.06249297081191505,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2000,-1000,40000,200,3023,-1071514,-354.4538537876282,-302.0,208,0.06880582203109493,0.060318977784995356,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,20000,100,3023,-471217,-155.87727423089646,-202.0,178,0.058881905391994706,0.0510368565990295,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,20000,200,3023,-773517,-255.87727423089646,-302.0,171,0.05656632484287132,0.048880106425154064,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,30000,100,3023,-469099,-155.17664571617598,-202.0,169,0.05590473040026464,0.04826458832339982,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,30000,200,3023,-771399,-255.17664571617598,-302.0,162,0.05358914985114125,0.04611282143008459,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,40000,100,3023,-463064,-153.18028448561031,-202.0,171,0.05656632484287132,0.048880106425154064,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-300,40000,200,3023,-765364,-253.18028448561031,-302.0,166,0.054912338736354614,0.0473419106564203,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,20000,100,3023,-553570,-183.1194177968905,-202.0,189,0.06252067482633146,0.054433302397594106,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,20000,200,3023,-855870,-283.1194177968905,-302.0,180,0.05954349983460139,0.05165374698065951,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,30000,100,3023,-557195,-184.31855772411512,-202.0,184,0.06086668871981475,0.05288839895181125,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,30000,200,3023,-859495,-284.3185577241151,-302.0,175,0.057889513728084686,0.05011207841036933,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,40000,100,3023,-551335,-182.38008600727753,-202.0,189,0.06252067482633146,0.054433302397594106,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-500,40000,200,3023,-853635,-282.38008600727755,-302.0,183,0.060535891498511414,0.052579628450243394,96
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,20000,100,3023,-625493,-206.9113463446907,-202.0,199,0.06582864703936486,0.05752816223967388,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,20000,200,3023,-927793,-306.9113463446907,-302.0,190,0.0628514720476348,0.05474248964067626,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,30000,100,3023,-630017,-208.40787297386703,-202.0,197,0.06516705259675819,0.05690866799849112,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,30000,200,3023,-932317,-308.40787297386703,-302.0,187,0.06185908038372478,0.053815132928605465,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,40000,100,3023,-625218,-206.82037710883228,-202.0,203,0.06715183592457824,0.05876790872239325,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-700,40000,200,3023,-927518,-306.8203771088323,-302.0,197,0.06516705259675819,0.05690866799849112,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,20000,100,3023,-711039,-235.20972543830632,-202.0,208,0.06880582203109493,0.060318977784995356,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,20000,200,3023,-1013339,-335.2097254383063,-302.0,197,0.06516705259675819,0.05690866799849112,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,30000,100,3023,-722036,-238.84750248097916,-202.0,207,0.0684750248097916,0.06000864298915116,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,30000,200,3023,-1024336,-338.8475024809792,-302.0,197,0.06516705259675819,0.05690866799849112,98
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,40000,100,3023,-725724,-240.0674826331459,-202.0,214,0.07079060535891499,0.062182226333068774,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R3_SCAMBOT_COORDINATION,2500,-1000,40000,200,3023,-1028024,-340.06748263314586,-302.0,207,0.0684750248097916,0.06000864298915116,93
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,20000,100,983,-126435,-128.62156663275687,-210.0,156,0.15869786368260427,0.13719033126875566,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,20000,200,983,-224735,-228.62156663275687,-310.0,151,0.1536113936927772,0.13242258765703205,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,30000,100,983,-126161,-128.34282807731435,-215.0,156,0.15869786368260427,0.13719033126875566,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,30000,200,983,-224461,-228.34282807731435,-315.0,155,0.15768056968463887,0.1362361163308744,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,40000,100,983,-116566,-118.58189216683621,-221.0,165,0.167853509664293,0.14579272804767635,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-300,40000,200,983,-214866,-218.5818921668362,-321.0,165,0.167853509664293,0.14579272804767635,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,20000,100,983,-182670,-185.82909460834182,-209.0,169,0.17192268565615462,0.1496240873376426,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,20000,200,983,-280970,-285.8290946083418,-309.0,161,0.16378433367243134,0.14196627502591883,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,30000,100,983,-183924,-187.10478128179045,-211.0,175,0.1780264496439471,0.15538002730630396,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,30000,200,983,-282224,-287.10478128179045,-311.0,172,0.17497456765005087,0.1525007436353812,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,40000,100,983,-171315,-174.27772126144455,-213.0,187,0.19023397761953204,0.1669224149806612,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-500,40000,200,983,-269615,-274.2777212614446,-313.0,186,0.18921668362156663,0.1659590517983835,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,20000,100,983,-229865,-233.84028484231942,-208.0,179,0.18209562563580875,0.1592230685352893,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,20000,200,983,-328165,-333.8402848423194,-308.0,171,0.17395727365208546,0.1515415636059951,30
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,30000,100,983,-232441,-236.46083418107833,-210.0,191,0.1943031536113937,0.17077850159033112,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,30000,200,983,-330741,-336.4608341810783,-310.0,187,0.19023397761953204,0.1669224149806612,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,40000,100,983,-221376,-225.20447609359104,-211.0,202,0.20549338758901323,0.18140379897641548,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-700,40000,200,983,-319676,-325.20447609359104,-311.0,201,0.20447609359104782,0.18043662038267233,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,20000,100,983,-297243,-302.38351983723294,-207.0,188,0.19125127161749747,0.16788604314552513,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,20000,200,983,-395543,-402.38351983723294,-307.0,178,0.18107833163784334,0.15826188569402458,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,30000,100,983,-305568,-310.852492370295,-209.0,201,0.20447609359104782,0.18043662038267233,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,30000,200,983,-403868,-410.852492370295,-309.0,197,0.20040691759918616,0.17657036286416242,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,40000,100,983,-298592,-303.7558494404883,-210.0,214,0.21770091556459817,0.1930285283285909,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1000,-1000,40000,200,983,-396892,-403.7558494404883,-310.0,213,0.21668362156663276,0.19205851765486034,23
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,20000,100,983,-100286,-102.02034587995931,-211.0,145,0.14750762970498474,0.1267125872391917,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,20000,200,983,-198586,-202.0203458799593,-311.0,140,0.14242115971515767,0.12196408842531438,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,30000,100,983,-103354,-105.1414038657172,-228.0,139,0.14140386571719227,0.12101549890147119,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,30000,200,983,-201654,-205.1414038657172,-328.0,138,0.14038657171922686,0.12006728713554582,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,40000,100,983,-98500,-100.20345879959308,-267.0,139,0.14140386571719227,0.12101549890147119,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-300,40000,200,983,-196800,-200.20345879959308,-367.0,139,0.14140386571719227,0.12101549890147119,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,20000,100,983,-156663,-159.37232960325534,-210.0,158,0.1607324516785351,0.13909974239994724,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,20000,200,983,-254963,-259.37232960325537,-310.0,150,0.1525940996948118,0.13147005158558744,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,30000,100,983,-162755,-165.56968463886062,-213.0,157,0.15971515768056968,0.138144874131704,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,30000,200,983,-261055,-265.5696846388606,-313.0,153,0.15564598168870802,0.13432868051208846,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,40000,100,983,-152318,-154.95218718209563,-221.0,161,0.16378433367243134,0.14196627502591883,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-500,40000,200,983,-250618,-254.95218718209563,-321.0,160,0.16276703967446593,0.14101044526980214,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,20000,100,983,-203072,-206.58392675483213,-209.0,168,0.17090539165818922,0.1486657952015631,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,20000,200,983,-301372,-306.58392675483213,-309.0,160,0.16276703967446593,0.14101044526980214,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,30000,100,983,-211086,-214.73652085452696,-211.0,172,0.17497456765005087,0.1525007436353812,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,30000,200,983,-309386,-314.736520854527,-311.0,167,0.1698880976602238,0.14770780318355078,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,40000,100,983,-201496,-204.98067141403865,-214.0,176,0.1790437436419125,0.15634036322469994,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-700,40000,200,983,-299796,-304.9806714140387,-314.0,175,0.1780264496439471,0.15538002730630396,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,20000,100,983,-268922,-273.5727365208545,-208.0,178,0.18107833163784334,0.15826188569402458,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,20000,200,983,-367222,-373.5727365208545,-308.0,168,0.17090539165818922,0.1486657952015631,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,30000,100,983,-282924,-287.8168870803662,-210.0,183,0.1861648016276704,0.1630705685270935,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,30000,200,983,-381224,-387.8168870803662,-310.0,178,0.18107833163784334,0.15826188569402458,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,40000,100,983,-276506,-281.2878942014242,-211.0,191,0.1943031536113937,0.17077850159033112,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,1500,-1000,40000,200,983,-374806,-381.2878942014242,-311.0,188,0.19125127161749747,0.16788604314552513,24
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,20000,100,983,-86023,-87.51068158697863,-211.0,139,0.14140386571719227,0.12101549890147119,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,20000,200,983,-184323,-187.51068158697865,-311.0,134,0.1363173957273652,0.11627828674720725,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,30000,100,983,-90891,-92.46286876907426,-241.0,128,0.13021363173957273,0.11060672766943573,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,30000,200,983,-189191,-192.46286876907428,-341.0,127,0.12919633774160733,0.10966291051306236,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,40000,100,983,-84059,-85.51271617497457,-327.0,125,0.1271617497456765,0.10777654970217936,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-300,40000,200,983,-182359,-185.51271617497457,-427.0,125,0.1271617497456765,0.10777654970217936,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,20000,100,983,-143363,-145.84231943031537,-210.0,151,0.1536113936927772,0.13242258765703205,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,20000,200,983,-241663,-245.84231943031537,-310.0,143,0.14547304170905392,0.1248120903520378,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,30000,100,983,-151620,-154.24211597151577,-217.0,145,0.14750762970498474,0.1267125872391917,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,30000,200,983,-249920,-254.24211597151577,-317.0,141,0.14343845371312308,0.12291305235874607,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,40000,100,983,-137939,-140.32451678535097,-243.0,146,0.14852492370295015,0.12766337499390404,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-500,40000,200,983,-236239,-240.32451678535097,-343.0,145,0.14750762970498474,0.1267125872391917,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,20000,100,983,-188589,-191.8504577822991,-209.0,161,0.16378433367243134,0.14196627502591883,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,20000,200,983,-286889,-291.8504577822991,-309.0,153,0.15564598168870802,0.13432868051208846,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,30000,100,983,-198152,-201.57884028484233,-212.0,161,0.16378433367243134,0.14196627502591883,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,30000,200,983,-296452,-301.57884028484233,-312.0,156,0.15869786368260427,0.13719033126875566,38
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,40000,100,983,-182628,-185.78636826042725,-219.0,162,0.16480162767039674,0.14292242049471263,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-700,40000,200,983,-280928,-285.78636826042725,-319.0,161,0.16378433367243134,0.14196627502591883,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,20000,100,983,-253335,-257.71617497456765,-209.0,171,0.17395727365208546,0.1515415636059951,27
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,20000,200,983,-351635,-357.71617497456765,-309.0,161,0.16378433367243134,0.14196627502591883,35
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,30000,100,983,-268199,-272.83723296032554,-211.0,173,0.17599186164801628,0.15346021557585177,33
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,30000,200,983,-366499,-372.83723296032554,-311.0,168,0.17090539165818922,0.1486657952015631,33
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,40000,100,983,-255341,-259.75686673448627,-213.0,178,0.18107833163784334,0.15826188569402458,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2000,-1000,40000,200,983,-353641,-359.75686673448627,-313.0,175,0.1780264496439471,0.15538002730630396,31
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,20000,100,983,-80399,-81.78942014242116,-211.0,137,0.13936927772126145,0.11911945653580146,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,20000,200,983,-178699,-181.78942014242116,-311.0,132,0.1342828077314344,0.1143861447079796,36
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R4_MARKUP_WITH_DUMP_RISK,2500,-300,30000,100,983,-76546,-77.86978636826042,-253.0,124,0.12614445574771108,0.10683401465229493,38
