scope,row_type,entry_cohort,mask_name,target_bps,stop_bps,max_hold_ms,evaluable,blocking_reason,retained_count,retained_pct,exact_join_rate,target_rate,stop_rate,timeout_rate,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,paired_delta_sum_bps,paired_delta_avg_bps,paired_delta_median_bps,exit_action_precision,wilson_lower95,target_cut_damage_ratio,target_cut_count,saved_stop_count,timeout_improved_count,target_cut_count_guard_pass,aggregate_target_cut_guard_pass,segment_target_cut_guard_pass,max_consecutive_losses,max_consecutive_harmful_actions,passes_acceptance,acceptance_failures,metric_source
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M7_CLASS_RESTRICTED,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M7_CLASS_RESTRICTED,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M7_CLASS_RESTRICTED,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C3,M7_CLASS_RESTRICTED,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M7_CLASS_RESTRICTED,7500,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M7_CLASS_RESTRICTED,10000,-6000,60000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M7_CLASS_RESTRICTED,7500,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,C4,M7_CLASS_RESTRICTED,10000,-6000,120000,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,,,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,blocked_before_metric_calculation
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,True,,3656,0.9997265518184304,1.0,0.012855579868708972,0.028172866520787748,0.9589715536105032,,-397.10366520787744,-202.0,-1451811,422312,115.51203501094092,0.0,0.7059690493736183,0.6811740532584024,0.12134496281003981,19,48,910,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,True,,3656,0.9997265518184304,1.0,0.0087527352297593,0.02899343544857768,0.962253829321663,,-397.2272975929978,-202.0,-1452263,406122,111.08369803063458,0.0,0.7067059690493737,0.6819265758404275,0.11176014220197,13,49,910,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,True,,3656,0.9997265518184304,1.0,0.025437636761487966,0.038566739606126915,0.9359956236323851,,-413.4018052516411,-202.0,-1511397,520013,142.23550328227572,0.0,0.7633313361294188,0.7423496917353306,0.307838358824857,62,82,1192,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,True,,3656,0.9997265518184304,1.0,0.019967177242888403,0.03938730853391685,0.9406455142231948,,-406.86843544857766,-202.0,-1487511,439644,120.2527352297593,0.0,0.7645296584781306,0.7435808538283399,0.3295397323051803,49,83,1193,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,True,,3656,0.9997265518184304,1.0,0.012855579868708972,0.028172866520787748,0.9589715536105032,,-401.8421772428884,-202.0,-1469135,404988,110.77352297592998,0.0,0.7047970479704797,0.6799586990198232,0.12342168320943435,19,48,907,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,True,,3656,0.9997265518184304,1.0,0.0087527352297593,0.02899343544857768,0.962253829321663,,-401.96580962800874,-202.0,-1469587,388798,106.34518599562364,0.0,0.7055350553505535,0.6807122212295214,0.11365333423964381,13,49,907,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,True,,3656,0.9997265518184304,1.0,0.025437636761487966,0.038566739606126915,0.9359956236323851,,-418.1988512035011,-202.0,-1528935,502475,137.43845733041576,0.0,0.7627627627627628,0.7417397212345598,0.31100406621604443,62,82,1188,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,True,,3656,0.9997265518184304,1.0,0.019967177242888403,0.03938730853391685,0.9406455142231948,,-411.6654814004376,-202.0,-1505049,422106,115.45568927789934,0.0,0.7639639639639639,0.7429737707835345,0.33353279903367894,49,83,1189,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,True,,3656,0.9997265518184304,1.0,0.012855579868708972,0.028172866520787748,0.9589715536105032,,-416.45377461706784,-202.0,-1522555,351568,96.16192560175055,0.0,0.6979332273449921,0.6719894685589741,0.11928281095971804,15,43,835,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,True,,3656,0.9997265518184304,1.0,0.0087527352297593,0.02899343544857768,0.962253829321663,,-413.8421772428884,-202.0,-1513007,345378,94.46881838074398,0.0,0.6987281399046105,0.6728008502533466,0.09557133530679593,9,44,835,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,True,,3656,0.9997265518184304,1.0,0.025437636761487966,0.038566739606126915,0.9359956236323851,,-433.6285557986871,-202.0,-1585346,446064,122.00875273522976,0.0,0.7591424968474149,0.7374879763449517,0.3145070206191156,58,76,1128,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,True,,3656,0.9997265518184304,1.0,0.019967177242888403,0.03938730853391685,0.9406455142231948,,-424.35995623632385,-202.0,-1551460,375695,102.76121444201313,0.0,0.7604035308953342,0.7387835467500984,0.33060019972995314,45,77,1129,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,True,,3656,0.9997265518184304,1.0,0.012855579868708972,0.028172866520787748,0.9589715536105032,,-371.18763676148797,-202.0,-1357062,517061,141.4280634573304,0.0,0.713013698630137,0.689275049246282,0.128065555952012,20,57,984,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,True,,3656,0.9997265518184304,1.0,0.0087527352297593,0.02899343544857768,0.962253829321663,,-371.99507658643324,-202.0,-1360014,498371,136.31591903719914,0.0,0.7136986301369863,0.6899746900640238,0.12227115724957699,14,58,984,True,True,True,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,True,,3656,0.9997265518184304,1.0,0.025437636761487966,0.038566739606126915,0.9359956236323851,,-386.2407002188184,-202.0,-1412096,619314,169.39660831509846,0.0,0.7651122625215889,0.7446045314868571,0.298393497602079,63,91,1238,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,True,,3656,0.9997265518184304,1.0,0.019967177242888403,0.03938730853391685,0.9406455142231948,,-380.39113785557987,-202.0,-1390710,536445,146.73003282275712,0.0,0.7662636729994243,0.7457872388222845,0.3193976303479015,50,92,1239,True,False,False,,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline,existing_a2_mask_summary_csv
