policy,policy_kind,target_bps,stop_bps,max_hold_ms,input_count,eligible_count,excluded_count,target_count,stop_count,timeout_count,target_rate,stop_rate,timeout_rate,positive_timeout_count,negative_timeout_count,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,profit_factor,max_consecutive_losses
C4,candidate_ladder,7500,-3000,10000,203,203,0,0,27,176,0.0,0.1330049261083744,0.8669950738916257,62,102,0.5795454545454546,-451.2167487684729,-180.0,-91597.0,0.41961462669733435,7
C4,candidate_ladder,7500,-5000,10000,203,203,0,0,3,200,0.0,0.014778325123152709,0.9852216748768473,62,126,0.63,-595.1379310344828,-180.0,-120813.0,0.3540689810037586,7
C4,candidate_ladder,7500,-6000,10000,203,203,0,0,0,203,0.0,0.0,1.0,62,129,0.6354679802955665,-602.679802955665,-180.0,-122344.0,0.35119426413813587,7
C4,candidate_ladder,10000,-100,10000,203,203,0,0,132,71,0.0,0.6502463054187192,0.3497536945812808,53,6,0.08450704225352113,203.3448275862069,-100.0,41279.0,4.053858104609011,10
C4,candidate_ladder,10000,-200,10000,203,203,0,0,108,95,0.0,0.5320197044334976,0.46798029556650245,57,26,0.2736842105263158,169.21182266009853,-200.0,34350.0,2.399926641398704,7
C4,candidate_ladder,10000,-300,10000,203,203,0,0,103,100,0.0,0.5073891625615764,0.49261083743842365,58,30,0.3,119.28571428571429,-300.0,24215.0,1.6945559889857733,7
C4,candidate_ladder,10000,-500,10000,203,203,0,0,91,112,0.0,0.4482758620689655,0.5517241379310345,59,41,0.36607142857142855,28.95566502463054,-288.0,5878.0,1.1101780693533272,7
C4,candidate_ladder,10000,-700,10000,203,203,0,0,78,125,0.0,0.3842364532019704,0.6157635467980296,59,54,0.432,-52.88669950738916,-288.0,-10736.0,0.8465496541078269,7
C4,candidate_ladder,10000,-1000,10000,203,203,0,0,64,139,0.0,0.31527093596059114,0.6847290640394089,60,67,0.48201438848920863,-144.54187192118226,-278.0,-29342.0,0.6690353726764122,7
C4,candidate_ladder,10000,-1500,10000,203,203,0,0,45,158,0.0,0.22167487684729065,0.7783251231527094,62,84,0.5316455696202531,-229.65024630541873,-201.0,-46619.0,0.5868684809868578,7
C4,candidate_ladder,10000,-2000,10000,203,203,0,0,40,163,0.0,0.19704433497536947,0.8029556650246306,62,89,0.5460122699386503,-316.7931034482759,-188.0,-64309.0,0.5073353098450201,7
C4,candidate_ladder,10000,-3000,10000,203,203,0,0,27,176,0.0,0.1330049261083744,0.8669950738916257,62,102,0.5795454545454546,-451.2167487684729,-180.0,-91597.0,0.41961462669733435,7
C4,candidate_ladder,10000,-5000,10000,203,203,0,0,3,200,0.0,0.014778325123152709,0.9852216748768473,62,126,0.63,-595.1379310344828,-180.0,-120813.0,0.3540689810037586,7
C4,candidate_ladder,10000,-6000,10000,203,203,0,0,0,203,0.0,0.0,1.0,62,129,0.6354679802955665,-602.679802955665,-180.0,-122344.0,0.35119426413813587,7
C4,candidate_ladder,100,-100,15000,203,203,0,63,134,6,0.3103448275862069,0.6600985221674877,0.029556650246305417,3,2,0.3333333333333333,-34.82266009852217,-100.0,-7069.0,0.4773769037409434,7
C4,candidate_ladder,100,-200,15000,203,203,0,67,117,19,0.33004926108374383,0.5763546798029556,0.09359605911330049,3,15,0.7894736842105263,-90.21674876847291,-200.0,-18314.0,0.2724166699773549,7
C4,candidate_ladder,100,-300,15000,203,203,0,70,108,25,0.3448275862068966,0.5320197044334976,0.12315270935960591,3,21,0.84,-139.5615763546798,-300.0,-28331.0,0.2016738052299369,7
C4,candidate_ladder,100,-500,15000,203,203,0,72,102,29,0.35467980295566504,0.5024630541871922,0.14285714285714285,3,25,0.8620689655172413,-237.24137931034483,-500.0,-48160.0,0.1325179674694238,7
C4,candidate_ladder,100,-700,15000,203,203,0,72,95,36,0.35467980295566504,0.46798029556650245,0.17733990147783252,4,31,0.8611111111111112,-330.01477832512313,-393.0,-66993.0,0.0994838293410759,7
C4,candidate_ladder,100,-1000,15000,203,203,0,76,78,49,0.37438423645320196,0.3842364532019704,0.2413793103448276,4,44,0.8979591836734694,-430.7733990147783,-273.0,-87447.0,0.08190198219385184,7
C4,candidate_ladder,100,-1500,15000,203,203,0,79,54,70,0.3891625615763547,0.2660098522167488,0.3448275862068966,4,65,0.9285714285714286,-559.8768472906404,-201.0,-113655.0,0.06653470876178587,6
C4,candidate_ladder,100,-2000,15000,203,203,0,80,45,78,0.39408866995073893,0.22167487684729065,0.3842364532019704,4,73,0.9358974358974359,-656.4433497536946,-190.0,-133258.0,0.05797439540785669,6
C4,candidate_ladder,100,-3000,15000,203,203,0,81,33,89,0.39901477832512317,0.1625615763546798,0.43842364532019706,4,84,0.9438202247191011,-795.0147783251232,-173.0,-161388.0,0.04891890458426887,6
C4,candidate_ladder,100,-5000,15000,203,203,0,81,3,119,0.39901477832512317,0.014778325123152709,0.5862068965517241,4,114,0.957983193277311,-963.3152709359606,-173.0,-195553.0,0.04072031944430818,6
C4,candidate_ladder,100,-6000,15000,203,203,0,81,0,122,0.39901477832512317,0.0,0.6009852216748769,4,117,0.9590163934426229,-970.8571428571429,-173.0,-197084.0,0.04041677824573362,6
C4,candidate_ladder,200,-100,15000,203,203,0,61,135,7,0.30049261083743845,0.6650246305418719,0.034482758620689655,4,2,0.2857142857142857,-5.517241379310345,-100.0,-1120.0,0.917804197857038,7
C4,candidate_ladder,200,-200,15000,203,203,0,65,118,20,0.32019704433497537,0.5812807881773399,0.09852216748768473,4,15,0.75,-59.433497536945815,-200.0,-12065.0,0.5244570572701115,7
C4,candidate_ladder,200,-300,15000,203,203,0,68,109,26,0.33497536945812806,0.5369458128078818,0.12807881773399016,4,21,0.8076923076923077,-107.79310344827586,-300.0,-21882.0,0.3885659997764614,7
C4,candidate_ladder,200,-500,15000,203,203,0,69,103,31,0.3399014778325123,0.5073891625615764,0.15270935960591134,5,25,0.8064516129032258,-205.72906403940885,-500.0,-41763.0,0.25445846796508204,7
C4,candidate_ladder,200,-700,15000,203,203,0,69,95,39,0.3399014778325123,0.46798029556650245,0.1921182266009852,6,32,0.8205128205128205,-299.3990147783251,-472.0,-60778.0,0.1904470136927913,7
C4,candidate_ladder,200,-1000,15000,203,203,0,73,78,52,0.35960591133004927,0.3842364532019704,0.2561576354679803,6,45,0.8653846153846154,-398.1871921182266,-278.0,-80832.0,0.15738559366204524,7
C4,candidate_ladder,200,-1500,15000,203,203,0,76,54,73,0.37438423645320196,0.2660098522167488,0.35960591133004927,6,66,0.9041095890410958,-525.8128078817734,-213.0,-106740.0,0.12821182966072625,6
C4,candidate_ladder,200,-2000,15000,203,203,0,77,45,81,0.3793103448275862,0.22167487684729065,0.39901477832512317,6,74,0.9135802469135802,-621.8866995073892,-201.0,-126243.0,0.11184668744415756,6
C4,candidate_ladder,200,-3000,15000,203,203,0,78,33,92,0.3842364532019704,0.1625615763546798,0.45320197044334976,6,85,0.9239130434782609,-759.9655172413793,-189.0,-154273.0,0.09448791167510903,6
C4,candidate_ladder,200,-5000,15000,203,203,0,78,3,122,0.3842364532019704,0.014778325123152709,0.6009852216748769,6,115,0.9426229508196722,-928.2660098522167,-189.0,-188438.0,0.07870497125200454,6
C4,candidate_ladder,200,-6000,15000,203,203,0,78,0,125,0.3842364532019704,0.0,0.6157635467980296,6,118,0.944,-935.807881773399,-189.0,-189969.0,0.07812022303425585,6
C4,candidate_ladder,300,-100,15000,203,203,0,56,140,7,0.27586206896551724,0.6896551724137931,0.034482758620689655,4,2,0.2857142857142857,14.679802955665025,-100.0,2980.0,1.2109585162112417,7
C4,candidate_ladder,300,-200,15000,203,203,0,60,123,20,0.2955665024630542,0.6059113300492611,0.09852216748768473,4,15,0.75,-39.72906403940887,-200.0,-8065.0,0.6941716279246142,7
C4,candidate_ladder,300,-300,15000,203,203,0,63,114,26,0.3103448275862069,0.5615763546798029,0.12807881773399016,4,21,0.8076923076923077,-89.07389162561576,-300.0,-18082.0,0.515071872988629,7
C4,candidate_ladder,300,-500,15000,203,203,0,64,106,33,0.31527093596059114,0.5221674876847291,0.1625615763546798,5,27,0.8181818181818182,-189.7487684729064,-500.0,-38519.0,0.3378543310470493,7
C4,candidate_ladder,300,-700,15000,203,203,0,64,96,43,0.31527093596059114,0.4729064039408867,0.21182266009852216,6,36,0.8372093023255814,-283.6650246305419,-513.0,-57584.0,0.25488470795269275,7
C4,candidate_ladder,300,-1000,15000,203,203,0,68,79,56,0.33497536945812806,0.3891625615763547,0.27586206896551724,6,49,0.875,-381.9605911330049,-347.0,-77538.0,0.21230037791052053,7
C4,candidate_ladder,300,-1500,15000,203,203,0,71,54,78,0.3497536945812808,0.2660098522167488,0.3842364532019704,6,71,0.9102564102564102,-509.5320197044335,-283.0,-103435.0,0.17405955299322062,6
C4,candidate_ladder,300,-2000,15000,203,203,0,72,45,86,0.35467980295566504,0.22167487684729065,0.4236453201970443,6,79,0.9186046511627907,-605.1133004926108,-278.0,-122838.0,0.15246729590991887,6
C4,candidate_ladder,300,-3000,15000,203,203,0,72,33,98,0.35467980295566504,0.1625615763546798,0.4827586206896552,6,91,0.9285714285714286,-747.4876847290641,-273.0,-151740.0,0.12711835156870188,6
C4,candidate_ladder,300,-5000,15000,203,203,0,72,3,128,0.35467980295566504,0.014778325123152709,0.6305418719211823,6,121,0.9453125,-915.7881773399015,-273.0,-185905.0,0.10623885232424532,6
C4,candidate_ladder,300,-6000,15000,203,203,0,72,0,131,0.35467980295566504,0.0,0.645320197044335,6,124,0.9465648854961832,-923.3300492610838,-273.0,-187436.0,0.10546259795546307,6
C4,candidate_ladder,400,-100,15000,203,203,0,53,141,9,0.26108374384236455,0.6945812807881774,0.04433497536945813,6,2,0.2222222222222222,38.06896551724138,-100.0,7728.0,1.5432307043441587,10
C4,candidate_ladder,400,-200,15000,203,203,0,57,124,22,0.28078817733990147,0.6108374384236454,0.10837438423645321,6,15,0.6818181818181818,-14.862068965517242,-200.0,-3017.0,0.8864551578788905,7
C4,candidate_ladder,400,-300,15000,203,203,0,60,115,28,0.2955665024630542,0.5665024630541872,0.13793103448275862,6,21,0.75,-63.22167487684729,-300.0,-12834.0,0.6585612429498776,7
C4,candidate_ladder,400,-500,15000,203,203,0,61,107,35,0.30049261083743845,0.5270935960591133,0.1724137931034483,7,27,0.7714285714285715,-164.38916256157634,-500.0,-33371.0,0.4312375368568166,7
C4,candidate_ladder,400,-700,15000,203,203,0,61,97,45,0.30049261083743845,0.47783251231527096,0.22167487684729065,8,36,0.8,-259.29064039408865,-603.0,-52636.0,0.3250237234233541,7
C4,candidate_ladder,400,-1000,15000,203,203,0,65,80,58,0.32019704433497537,0.39408866995073893,0.2857142857142857,8,49,0.8448275862068966,-357.0935960591133,-371.0,-72490.0,0.2709883744317953,7
C4,candidate_ladder,400,-1500,15000,203,203,0,67,54,82,0.33004926108374383,0.2660098522167488,0.4039408866995074,9,72,0.8780487804878049,-483.2758620689655,-326.0,-98105.0,0.22233936300077684,6
C4,candidate_ladder,400,-2000,15000,203,203,0,68,45,90,0.33497536945812806,0.22167487684729065,0.4433497536945813,9,80,0.8888888888888888,-578.3645320197045,-283.0,-117408.0,0.19504720376807422,6
C4,candidate_ladder,400,-3000,15000,203,203,0,68,33,102,0.33497536945812806,0.1625615763546798,0.5024630541871922,9,92,0.9019607843137255,-720.7389162561576,-278.0,-146310.0,0.16278989923265755,6
C4,candidate_ladder,400,-5000,15000,203,203,0,68,3,132,0.33497536945812806,0.014778325123152709,0.6502463054187192,9,122,0.9242424242424242,-889.039408866995,-278.0,-180475.0,0.13616913327334343,6
C4,candidate_ladder,400,-6000,15000,203,203,0,68,0,135,0.33497536945812806,0.0,0.6650246305418719,9,125,0.9259259259259259,-896.5812807881773,-278.0,-182006.0,0.13517854173101138,6
C4,candidate_ladder,500,-100,15000,203,203,0,50,141,12,0.24630541871921183,0.6945812807881774,0.059113300492610835,9,2,0.16666666666666666,61.45320197044335,-100.0,12475.0,1.8769155068185013,10
C4,candidate_ladder,500,-200,15000,203,203,0,52,124,27,0.2561576354679803,0.6108374384236454,0.1330049261083744,11,15,0.5555555555555556,9.758620689655173,-200.0,1981.0,1.0745549659403109,7
C4,candidate_ladder,500,-300,15000,203,203,0,55,115,33,0.270935960591133,0.5665024630541872,0.1625615763546798,11,21,0.6363636363636364,-37.12315270935961,-300.0,-7536.0,0.7995104820687453,7
C4,candidate_ladder,500,-500,15000,203,203,0,56,107,40,0.27586206896551724,0.5270935960591133,0.19704433497536947,12,27,0.675,-137.79802955665025,-500.0,-27973.0,0.5232389685204438,7
C4,candidate_ladder,500,-700,15000,203,203,0,56,97,50,0.27586206896551724,0.47783251231527096,0.24630541871921183,13,36,0.72,-232.69950738916256,-603.0,-47238.0,0.39424482572901437,7
C4,candidate_ladder,500,-1000,15000,203,203,0,60,80,63,0.2955665024630542,0.39408866995073893,0.3103448275862069,13,49,0.7777777777777778,-328.5320197044335,-371.0,-66692.0,0.32929723641337144,7
C4,candidate_ladder,500,-1500,15000,203,203,0,62,54,87,0.3054187192118227,0.2660098522167488,0.42857142857142855,14,72,0.8275862068965517,-453.72906403940885,-326.0,-92107.0,0.26988442697021103,6
C4,candidate_ladder,500,-2000,15000,203,203,0,62,45,96,0.3054187192118227,0.22167487684729065,0.4729064039408867,15,80,0.8333333333333334,-548.4926108374384,-283.0,-111344.0,0.2366221710305299,6
C4,candidate_ladder,500,-3000,15000,203,203,0,62,33,108,0.3054187192118227,0.1625615763546798,0.5320197044334976,15,92,0.8518518518518519,-690.8669950738916,-278.0,-140246.0,0.197489113579272,6
C4,candidate_ladder,500,-5000,15000,203,203,0,62,3,138,0.3054187192118227,0.014778325123152709,0.6798029556650246,15,122,0.8840579710144928,-859.167487684729,-278.0,-174411.0,0.1651940418525397,6
